"time","Presens_data.O2_value","position"
"2021-09-15T16:51:11.000Z","66.74","20"
"2021-09-15T16:51:11.000Z","59.23","21"
"2021-09-15T16:51:11.000Z","30.23","22"
"2021-09-15T16:51:11.000Z","58.99","23"
"2021-09-15T16:51:11.000Z","59.91","24"
"2021-09-15T16:51:11.000Z","58.57","25"
"2021-09-15T16:51:11.000Z","60.83","26"
"2021-09-15T16:51:11.000Z","68.38","27"
"2021-09-15T16:51:11.000Z","62.37","28"
"2021-09-15T16:51:11.000Z","57.67","29"
"2021-09-15T16:51:11.000Z","58.65","3"
"2021-09-15T16:51:11.000Z","57.99","30"
"2021-09-15T16:51:11.000Z","60.26","31"
"2021-09-15T16:51:11.000Z","62.35","32"
"2021-09-15T16:51:11.000Z","59.79","33"
"2021-09-15T16:51:11.000Z","62.18","34"
"2021-09-15T16:51:11.000Z","56.85","35"
"2021-09-15T16:51:11.000Z","59.23","36"
"2021-09-15T16:51:11.000Z","58.61","37"
"2021-09-15T16:51:11.000Z","59.49","38"
"2021-09-15T16:51:11.000Z","59.83","39"
"2021-09-15T16:51:11.000Z","58.73","4"
"2021-09-15T16:51:11.000Z","61.91","40"
"2021-09-15T16:51:11.000Z","63.07","41"
"2021-09-15T16:51:11.000Z","0","42"
"2021-09-15T16:51:11.000Z","62.94","43"
"2021-09-15T16:51:11.000Z","55.14","44"
"2021-09-15T16:51:11.000Z","64.1","45"
"2021-09-15T16:51:11.000Z","61.96","46"
"2021-09-15T16:51:11.000Z","63.8","47"
"2021-09-15T16:51:11.000Z","62.67","5"
"2021-09-15T16:51:11.000Z","62.6","6"
"2021-09-15T16:51:11.000Z","62.45","7"
"2021-09-15T16:51:11.000Z","56.97","8"
"2021-09-15T16:51:11.000Z","67.54","9"
"2021-09-15T16:52:10.000Z","73.87","0"
"2021-09-15T16:52:10.000Z","69.6","1"
"2021-09-15T16:52:10.000Z","72.74","10"
"2021-09-15T16:52:10.000Z","78.19","11"
"2021-09-15T16:52:10.000Z","73.4","12"
"2021-09-15T16:52:10.000Z","75.42","13"
"2021-09-15T16:52:10.000Z","72.95","14"
"2021-09-15T16:52:10.000Z","74.78","15"
"2021-09-15T16:52:10.000Z","75.83","16"
"2021-09-15T16:52:10.000Z","76.35","17"
"2021-09-15T16:52:10.000Z","78.57","18"
"2021-09-15T16:52:10.000Z","78.22","19"
"2021-09-15T16:52:10.000Z","77.15","2"
"2021-09-15T16:52:10.000Z","78.72","20"
"2021-09-15T16:52:10.000Z","75.53","21"
"2021-09-15T16:52:10.000Z","54.2","22"
"2021-09-15T16:52:10.000Z","65.97","23"
"2021-09-15T16:52:10.000Z","69.07","24"
"2021-09-15T16:52:10.000Z","74.19","25"
"2021-09-15T16:52:10.000Z","77.39","26"
"2021-09-15T16:52:10.000Z","78.44","27"
"2021-09-15T16:52:10.000Z","78.38","28"
"2021-09-15T16:52:10.000Z","73.93","29"
"2021-09-15T16:52:10.000Z","74.47","3"
"2021-09-15T16:52:10.000Z","66.53","30"
"2021-09-15T16:52:10.000Z","66.74","31"
"2021-09-15T16:52:10.000Z","70.87","32"
"2021-09-15T16:52:10.000Z","71.37","33"
"2021-09-15T16:52:10.000Z","80","34"
"2021-09-15T16:52:10.000Z","70.78","35"
"2021-09-15T16:52:10.000Z","67.06","36"
"2021-09-15T16:52:10.000Z","59.63","37"
"2021-09-15T16:52:10.000Z","68.89","38"
"2021-09-15T16:52:10.000Z","59.2","39"
"2021-09-15T16:52:10.000Z","74.48","4"
"2021-09-15T16:52:10.000Z","61.1","40"
"2021-09-15T16:52:10.000Z","62.49","41"
"2021-09-15T16:52:10.000Z","0","42"
"2021-09-15T16:52:10.000Z","61.94","43"
"2021-09-15T16:52:10.000Z","54.12","44"
"2021-09-15T16:52:10.000Z","63.81","45"
"2021-09-15T16:52:10.000Z","61.32","46"
"2021-09-15T16:52:10.000Z","63.05","47"
"2021-09-15T16:52:10.000Z","69.57","5"
"2021-09-15T16:52:10.000Z","68.12","6"
"2021-09-15T16:52:10.000Z","67.07","7"
"2021-09-15T16:52:10.000Z","67.19","8"
"2021-09-15T16:52:10.000Z","77.73","9"
"2021-09-15T16:53:09.000Z","79.69","0"
"2021-09-15T16:53:09.000Z","76.41","1"
"2021-09-15T16:53:09.000Z","74.68","10"
"2021-09-15T16:53:09.000Z","80.73","11"
"2021-09-15T16:53:09.000Z","74.5","12"
"2021-09-15T16:53:09.000Z","76.51","13"
"2021-09-15T16:53:09.000Z","77.96","14"
"2021-09-15T16:53:09.000Z","77.44","15"
"2021-09-15T16:53:09.000Z","78.12","16"
"2021-09-15T16:53:09.000Z","77.77","17"
"2021-09-15T16:53:09.000Z","83.97","18"
"2021-09-15T16:53:09.000Z","84.68","19"
"2021-09-15T16:53:09.000Z","79.5","2"
"2021-09-15T16:53:09.000Z","80.15","20"
"2021-09-15T16:53:09.000Z","78.34","21"
"2021-09-15T16:53:09.000Z","60.41","22"
"2021-09-15T16:53:09.000Z","76.76","23"
"2021-09-15T16:53:09.000Z","77.98","24"
"2021-09-15T16:53:09.000Z","76.1","25"
"2021-09-15T16:53:09.000Z","79.43","26"
"2021-09-15T16:53:09.000Z","79.92","27"
"2021-09-15T16:53:09.000Z","79.31","28"
"2021-09-15T16:53:09.000Z","77.54","29"
"2021-09-15T16:53:09.000Z","78.12","3"
"2021-09-15T16:53:09.000Z","76.28","30"
"2021-09-15T16:53:09.000Z","76.86","31"
"2021-09-15T16:53:09.000Z","80.68","32"
"2021-09-15T16:53:09.000Z","78.81","33"
"2021-09-15T16:53:09.000Z","83.33","34"
"2021-09-15T16:53:09.000Z","76.78","35"
"2021-09-15T16:53:09.000Z","78.73","36"
"2021-09-15T16:53:09.000Z","76.71","37"
"2021-09-15T16:53:09.000Z","77.63","38"
"2021-09-15T16:53:09.000Z","66.78","39"
"2021-09-15T16:53:09.000Z","77.03","4"
"2021-09-15T16:53:09.000Z","69.43","40"
"2021-09-15T16:53:09.000Z","76.03","41"
"2021-09-15T16:53:09.000Z","0","42"
"2021-09-15T16:53:09.000Z","61.58","43"
"2021-09-15T16:53:09.000Z","53.28","44"
"2021-09-15T16:53:09.000Z","76.7","45"
"2021-09-15T16:53:09.000Z","69.54","46"
"2021-09-15T16:53:09.000Z","74.34","47"
"2021-09-15T16:53:09.000Z","79.52","5"
"2021-09-15T16:53:09.000Z","78.19","6"
"2021-09-15T16:53:09.000Z","78.86","7"
"2021-09-15T16:53:09.000Z","75.88","8"
"2021-09-15T16:53:09.000Z","78.97","9"
"2021-09-15T16:54:09.000Z","80.41","0"
"2021-09-15T16:54:09.000Z","77.29","1"
"2021-09-15T16:54:09.000Z","76.61","10"
"2021-09-15T16:54:09.000Z","86.54","11"
"2021-09-15T16:54:09.000Z","82","12"
"2021-09-15T16:54:09.000Z","82.55","13"
"2021-09-15T16:54:09.000Z","78.96","14"
"2021-09-15T16:54:09.000Z","80.81","15"
"2021-09-15T16:54:09.000Z","79.02","16"
"2021-09-15T16:54:09.000Z","84.48","17"
"2021-09-15T16:54:09.000Z","88.02","18"
"2021-09-15T16:54:09.000Z","88.41","19"
"2021-09-15T16:54:09.000Z","80.72","2"
"2021-09-15T16:54:09.000Z","87.3","20"
"2021-09-15T16:54:09.000Z","82.43","21"
"2021-09-15T16:54:09.000Z","61.77","22"
"2021-09-15T16:54:09.000Z","77.8","23"
"2021-09-15T16:54:09.000Z","78.63","24"
"2021-09-15T16:54:09.000Z","79.91","25"
"2021-09-15T16:54:09.000Z","85.17","26"
"2021-09-15T16:54:09.000Z","86.96","27"
"2021-09-15T16:54:09.000Z","86.39","28"
"2021-09-15T16:54:09.000Z","78.9","29"
"2021-09-15T16:54:09.000Z","78.98","3"
"2021-09-15T16:54:09.000Z","77.1","30"
"2021-09-15T16:54:09.000Z","77.82","31"
"2021-09-15T16:54:09.000Z","81.51","32"
"2021-09-15T16:54:09.000Z","80.3","33"
"2021-09-15T16:54:09.000Z","86.98","34"
"2021-09-15T16:54:09.000Z","78.57","35"
"2021-09-15T16:54:09.000Z","79.19","36"
"2021-09-15T16:54:09.000Z","78.23","37"
"2021-09-15T16:54:09.000Z","78.76","38"
"2021-09-15T16:54:09.000Z","76.57","39"
"2021-09-15T16:54:09.000Z","77.47","4"
"2021-09-15T16:54:09.000Z","78.42","40"
"2021-09-15T16:54:09.000Z","78.8","41"
"2021-09-15T16:54:09.000Z","0","42"
"2021-09-15T16:54:09.000Z","77.97","43"
"2021-09-15T16:54:09.000Z","59.4","44"
"2021-09-15T16:54:09.000Z","79.45","45"
"2021-09-15T16:54:09.000Z","77.25","46"
"2021-09-15T16:54:09.000Z","79.03","47"
"2021-09-15T16:54:09.000Z","80.2","5"
"2021-09-15T16:54:09.000Z","79.47","6"
"2021-09-15T16:54:09.000Z","80.19","7"
"2021-09-15T16:54:09.000Z","76.72","8"
"2021-09-15T16:54:09.000Z","85.05","9"
"2021-09-15T16:55:09.000Z","85.15","0"
"2021-09-15T16:55:09.000Z","81.28","1"
"2021-09-15T16:55:09.000Z","84.12","10"
"2021-09-15T16:55:09.000Z","88.78","11"
"2021-09-15T16:55:09.000Z","84.86","12"
"2021-09-15T16:55:09.000Z","85.85","13"
"2021-09-15T16:55:09.000Z","85.08","14"
"2021-09-15T16:55:09.000Z","84.9","15"
"2021-09-15T16:55:09.000Z","85.66","16"
"2021-09-15T16:55:09.000Z","87.31","17"
"2021-09-15T16:55:09.000Z","90","18"
"2021-09-15T16:55:09.000Z","90.24","19"
"2021-09-15T16:55:09.000Z","86.15","2"
"2021-09-15T16:55:09.000Z","90.23","20"
"2021-09-15T16:55:09.000Z","87.82","21"
"2021-09-15T16:55:09.000Z","72.89","22"
"2021-09-15T16:55:09.000Z","84.41","23"
"2021-09-15T16:55:09.000Z","84.43","24"
"2021-09-15T16:55:09.000Z","85.55","25"
"2021-09-15T16:55:09.000Z","89.04","26"
"2021-09-15T16:55:09.000Z","89.72","27"
"2021-09-15T16:55:09.000Z","89.93","28"
"2021-09-15T16:55:09.000Z","86.41","29"
"2021-09-15T16:55:09.000Z","85.08","3"
"2021-09-15T16:55:09.000Z","83.77","30"
"2021-09-15T16:55:09.000Z","83.55","31"
"2021-09-15T16:55:09.000Z","88.05","32"
"2021-09-15T16:55:09.000Z","86.81","33"
"2021-09-15T16:55:09.000Z","92.02","34"
"2021-09-15T16:55:09.000Z","85.24","35"
"2021-09-15T16:55:09.000Z","86.36","36"
"2021-09-15T16:55:09.000Z","84.23","37"
"2021-09-15T16:55:09.000Z","85.07","38"
"2021-09-15T16:55:09.000Z","77.39","39"
"2021-09-15T16:55:09.000Z","83.5","4"
"2021-09-15T16:55:09.000Z","79.36","40"
"2021-09-15T16:55:09.000Z","82.81","41"
"2021-09-15T16:55:09.000Z","0","42"
"2021-09-15T16:55:09.000Z","79.92","43"
"2021-09-15T16:55:09.000Z","71.51","44"
"2021-09-15T16:55:09.000Z","80.02","45"
"2021-09-15T16:55:09.000Z","77.97","46"
"2021-09-15T16:55:09.000Z","79.87","47"
"2021-09-15T16:55:09.000Z","82.57","5"
"2021-09-15T16:55:09.000Z","82.45","6"
"2021-09-15T16:55:09.000Z","82.48","7"
"2021-09-15T16:55:09.000Z","81.9","8"
"2021-09-15T16:55:09.000Z","87.62","9"
"2021-09-15T16:56:08.000Z","87.72","0"
"2021-09-15T16:56:08.000Z","84.72","1"
"2021-09-15T16:56:08.000Z","86.33","10"
"2021-09-15T16:56:08.000Z","90.2","11"
"2021-09-15T16:56:08.000Z","86.68","12"
"2021-09-15T16:56:08.000Z","87.51","13"
"2021-09-15T16:56:08.000Z","87.6","14"
"2021-09-15T16:56:08.000Z","86.75","15"
"2021-09-15T16:56:08.000Z","87.81","16"
"2021-09-15T16:56:08.000Z","88.91","17"
"2021-09-15T16:56:08.000Z","91.6","18"
"2021-09-15T16:56:08.000Z","92.1","19"
"2021-09-15T16:56:08.000Z","88.05","2"
"2021-09-15T16:56:08.000Z","91.72","20"
"2021-09-15T16:56:08.000Z","89.99","21"
"2021-09-15T16:56:08.000Z","78.03","22"
"2021-09-15T16:56:08.000Z","87.58","23"
"2021-09-15T16:56:08.000Z","87.79","24"
"2021-09-15T16:56:08.000Z","87.8","25"
"2021-09-15T16:56:08.000Z","90.72","26"
"2021-09-15T16:56:08.000Z","91.05","27"
"2021-09-15T16:56:08.000Z","91.69","28"
"2021-09-15T16:56:08.000Z","88.88","29"
"2021-09-15T16:56:08.000Z","87.2","3"
"2021-09-15T16:56:08.000Z","87.4","30"
"2021-09-15T16:56:08.000Z","86.92","31"
"2021-09-15T16:56:08.000Z","90.54","32"
"2021-09-15T16:56:08.000Z","89.05","33"
"2021-09-15T16:56:08.000Z","94.45","34"
"2021-09-15T16:56:08.000Z","87.69","35"
"2021-09-15T16:56:08.000Z","89.24","36"
"2021-09-15T16:56:08.000Z","88.03","37"
"2021-09-15T16:56:08.000Z","87.65","38"
"2021-09-15T16:56:08.000Z","82.68","39"
"2021-09-15T16:56:08.000Z","85.8","4"
"2021-09-15T16:56:08.000Z","85.19","40"
"2021-09-15T16:56:08.000Z","86.38","41"
"2021-09-15T16:56:08.000Z","0","42"
"2021-09-15T16:56:08.000Z","81.38","43"
"2021-09-15T16:56:08.000Z","72.81","44"
"2021-09-15T16:56:08.000Z","86.29","45"
"2021-09-15T16:56:08.000Z","83.62","46"
"2021-09-15T16:56:08.000Z","85.35","47"
"2021-09-15T16:56:08.000Z","87.63","5"
"2021-09-15T16:56:08.000Z","86.3","6"
"2021-09-15T16:56:08.000Z","87.16","7"
"2021-09-15T16:56:08.000Z","85.49","8"
"2021-09-15T16:56:08.000Z","89.15","9"
"2021-09-15T16:57:07.000Z","89.24","0"
"2021-09-15T16:57:07.000Z","86.36","1"
"2021-09-15T16:57:07.000Z","88.09","10"
"2021-09-15T16:57:07.000Z","91.62","11"
"2021-09-15T16:57:07.000Z","88.2","12"
"2021-09-15T16:57:07.000Z","88.93","13"
"2021-09-15T16:57:07.000Z","89.07","14"
"2021-09-15T16:57:07.000Z","88.03","15"
"2021-09-15T16:57:07.000Z","89.42","16"
"2021-09-15T16:57:07.000Z","90.35","17"
"2021-09-15T16:57:07.000Z","92.91","18"
"2021-09-15T16:57:07.000Z","93.43","19"
"2021-09-15T16:57:07.000Z","89.42","2"
"2021-09-15T16:57:07.000Z","93.24","20"
"2021-09-15T16:57:07.000Z","91.56","21"
"2021-09-15T16:57:07.000Z","80.27","22"
"2021-09-15T16:57:07.000Z","89.34","23"
"2021-09-15T16:57:07.000Z","89.56","24"
"2021-09-15T16:57:07.000Z","89.46","25"
"2021-09-15T16:57:07.000Z","92.51","26"
"2021-09-15T16:57:07.000Z","92.68","27"
"2021-09-15T16:57:07.000Z","93.67","28"
"2021-09-15T16:57:07.000Z","90.73","29"
"2021-09-15T16:57:07.000Z","88.62","3"
"2021-09-15T16:57:07.000Z","89.15","30"
"2021-09-15T16:57:07.000Z","88.65","31"
"2021-09-15T16:57:07.000Z","92.09","32"
"2021-09-15T16:57:07.000Z","90.87","33"
"2021-09-15T16:57:07.000Z","95.79","34"
"2021-09-15T16:57:07.000Z","89.36","35"
"2021-09-15T16:57:07.000Z","91.01","36"
"2021-09-15T16:57:07.000Z","89.92","37"
"2021-09-15T16:57:07.000Z","89.3","38"
"2021-09-15T16:57:07.000Z","86.23","39"
"2021-09-15T16:57:07.000Z","87.15","4"
"2021-09-15T16:57:07.000Z","87.84","40"
"2021-09-15T16:57:07.000Z","88.2","41"
"2021-09-15T16:57:07.000Z","0","42"
"2021-09-15T16:57:07.000Z","87.78","43"
"2021-09-15T16:57:07.000Z","72.95","44"
"2021-09-15T16:57:07.000Z","88.53","45"
"2021-09-15T16:57:07.000Z","86.61","46"
"2021-09-15T16:57:07.000Z","87.75","47"
"2021-09-15T16:57:07.000Z","89.35","5"
"2021-09-15T16:57:07.000Z","87.8","6"
"2021-09-15T16:57:07.000Z","88.83","7"
"2021-09-15T16:57:07.000Z","87.36","8"
"2021-09-15T16:57:07.000Z","90.47","9"
"2021-09-15T16:58:07.000Z","90.14","0"
"2021-09-15T16:58:07.000Z","87.42","1"
"2021-09-15T16:58:07.000Z","89.81","10"
"2021-09-15T16:58:07.000Z","92.67","11"
"2021-09-15T16:58:07.000Z","89.49","12"
"2021-09-15T16:58:07.000Z","90.17","13"
"2021-09-15T16:58:07.000Z","90.43","14"
"2021-09-15T16:58:07.000Z","89.3","15"
"2021-09-15T16:58:07.000Z","90.77","16"
"2021-09-15T16:58:07.000Z","91.54","17"
"2021-09-15T16:58:07.000Z","93.89","18"
"2021-09-15T16:58:07.000Z","94.37","19"
"2021-09-15T16:58:07.000Z","90.72","2"
"2021-09-15T16:58:07.000Z","94.39","20"
"2021-09-15T16:58:07.000Z","93.1","21"
"2021-09-15T16:58:07.000Z","82.45","22"
"2021-09-15T16:58:07.000Z","91.07","23"
"2021-09-15T16:58:07.000Z","91.13","24"
"2021-09-15T16:58:07.000Z","90.92","25"
"2021-09-15T16:58:07.000Z","93.84","26"
"2021-09-15T16:58:07.000Z","93.73","27"
"2021-09-15T16:58:07.000Z","94.93","28"
"2021-09-15T16:58:07.000Z","92.31","29"
"2021-09-15T16:58:07.000Z","89.89","3"
"2021-09-15T16:58:07.000Z","90.66","30"
"2021-09-15T16:58:07.000Z","90.08","31"
"2021-09-15T16:58:07.000Z","93.45","32"
"2021-09-15T16:58:07.000Z","92.24","33"
"2021-09-15T16:58:07.000Z","97.18","34"
"2021-09-15T16:58:07.000Z","91.01","35"
"2021-09-15T16:58:07.000Z","92.57","36"
"2021-09-15T16:58:07.000Z","91.63","37"
"2021-09-15T16:58:07.000Z","90.83","38"
"2021-09-15T16:58:07.000Z","88.05","39"
"2021-09-15T16:58:07.000Z","88.48","4"
"2021-09-15T16:58:07.000Z","89.4","40"
"2021-09-15T16:58:07.000Z","89.56","41"
"2021-09-15T16:58:07.000Z","0","42"
"2021-09-15T16:58:07.000Z","89.89","43"
"2021-09-15T16:58:07.000Z","80.26","44"
"2021-09-15T16:58:07.000Z","89.92","45"
"2021-09-15T16:58:07.000Z","88.17","46"
"2021-09-15T16:58:07.000Z","89.2","47"
"2021-09-15T16:58:07.000Z","90.49","5"
"2021-09-15T16:58:07.000Z","88.92","6"
"2021-09-15T16:58:07.000Z","89.93","7"
"2021-09-15T16:58:07.000Z","88.67","8"
"2021-09-15T16:58:07.000Z","91.51","9"
"2021-09-15T16:59:06.000Z","91.04","0"
"2021-09-15T16:59:06.000Z","88.45","1"
"2021-09-15T16:59:06.000Z","90.81","10"
"2021-09-15T16:59:06.000Z","93.23","11"
"2021-09-15T16:59:06.000Z","90.12","12"
"2021-09-15T16:59:06.000Z","90.91","13"
"2021-09-15T16:59:06.000Z","91.48","14"
"2021-09-15T16:59:06.000Z","90.23","15"
"2021-09-15T16:59:06.000Z","91.83","16"
"2021-09-15T16:59:06.000Z","92.22","17"
"2021-09-15T16:59:06.000Z","94.34","18"
"2021-09-15T16:59:06.000Z","94.82","19"
"2021-09-15T16:59:06.000Z","91.65","2"
"2021-09-15T16:59:06.000Z","95.02","20"
"2021-09-15T16:59:06.000Z","94.03","21"
"2021-09-15T16:59:06.000Z","84.36","22"
"2021-09-15T16:59:06.000Z","92.27","23"
"2021-09-15T16:59:06.000Z","92.36","24"
"2021-09-15T16:59:06.000Z","91.92","25"
"2021-09-15T16:59:06.000Z","94.56","26"
"2021-09-15T16:59:06.000Z","94.31","27"
"2021-09-15T16:59:06.000Z","95.65","28"
"2021-09-15T16:59:06.000Z","93.26","29"
"2021-09-15T16:59:06.000Z","90.94","3"
"2021-09-15T16:59:06.000Z","91.94","30"
"2021-09-15T16:59:06.000Z","91.23","31"
"2021-09-15T16:59:06.000Z","94.4","32"
"2021-09-15T16:59:06.000Z","93.23","33"
"2021-09-15T16:59:06.000Z","98","34"
"2021-09-15T16:59:06.000Z","91.87","35"
"2021-09-15T16:59:06.000Z","93.76","36"
"2021-09-15T16:59:06.000Z","92.84","37"
"2021-09-15T16:59:06.000Z","91.86","38"
"2021-09-15T16:59:06.000Z","89.21","39"
"2021-09-15T16:59:06.000Z","89.46","4"
"2021-09-15T16:59:06.000Z","90.57","40"
"2021-09-15T16:59:06.000Z","90.69","41"
"2021-09-15T16:59:06.000Z","0","42"
"2021-09-15T16:59:06.000Z","91.28","43"
"2021-09-15T16:59:06.000Z","83.23","44"
"2021-09-15T16:59:06.000Z","91.17","45"
"2021-09-15T16:59:06.000Z","89.69","46"
"2021-09-15T16:59:06.000Z","90.24","47"
"2021-09-15T16:59:06.000Z","91.35","5"
"2021-09-15T16:59:06.000Z","89.78","6"
"2021-09-15T16:59:06.000Z","90.86","7"
"2021-09-15T16:59:06.000Z","90.06","8"
"2021-09-15T16:59:06.000Z","92.32","9"
"2021-09-15T17:00:06.000Z","91.82","0"
"2021-09-15T17:00:06.000Z","89.21","1"
"2021-09-15T17:00:06.000Z","91.44","10"
"2021-09-15T17:00:06.000Z","93.46","11"
"2021-09-15T17:00:06.000Z","90.54","12"
"2021-09-15T17:00:06.000Z","91.46","13"
"2021-09-15T17:00:06.000Z","92.07","14"
"2021-09-15T17:00:06.000Z","90.75","15"
"2021-09-15T17:00:06.000Z","92.26","16"
"2021-09-15T17:00:06.000Z","92.63","17"
"2021-09-15T17:00:06.000Z","94.71","18"
"2021-09-15T17:00:06.000Z","95.19","19"
"2021-09-15T17:00:06.000Z","92.31","2"
"2021-09-15T17:00:06.000Z","95.48","20"
"2021-09-15T17:00:06.000Z","94.48","21"
"2021-09-15T17:00:06.000Z","85.86","22"
"2021-09-15T17:00:06.000Z","92.91","23"
"2021-09-15T17:00:06.000Z","92.96","24"
"2021-09-15T17:00:06.000Z","92.46","25"
"2021-09-15T17:00:06.000Z","95.07","26"
"2021-09-15T17:00:06.000Z","94.68","27"
"2021-09-15T17:00:06.000Z","95.98","28"
"2021-09-15T17:00:06.000Z","93.85","29"
"2021-09-15T17:00:06.000Z","91.67","3"
"2021-09-15T17:00:06.000Z","92.72","30"
"2021-09-15T17:00:06.000Z","92.04","31"
"2021-09-15T17:00:06.000Z","95.13","32"
"2021-09-15T17:00:06.000Z","93.82","33"
"2021-09-15T17:00:06.000Z","98.58","34"
"2021-09-15T17:00:06.000Z","92.72","35"
"2021-09-15T17:00:06.000Z","94.29","36"
"2021-09-15T17:00:06.000Z","93.62","37"
"2021-09-15T17:00:06.000Z","92.55","38"
"2021-09-15T17:00:06.000Z","90.64","39"
"2021-09-15T17:00:06.000Z","90.25","4"
"2021-09-15T17:00:06.000Z","91.76","40"
"2021-09-15T17:00:06.000Z","91.59","41"
"2021-09-15T17:00:06.000Z","0","42"
"2021-09-15T17:00:06.000Z","92.6","43"
"2021-09-15T17:00:06.000Z","84.89","44"
"2021-09-15T17:00:06.000Z","92.04","45"
"2021-09-15T17:00:06.000Z","90.82","46"
"2021-09-15T17:00:06.000Z","91.39","47"
"2021-09-15T17:00:06.000Z","92.38","5"
"2021-09-15T17:00:06.000Z","90.61","6"
"2021-09-15T17:00:06.000Z","91.47","7"
"2021-09-15T17:00:06.000Z","90.94","8"
"2021-09-15T17:00:06.000Z","92.67","9"
"2021-09-15T17:01:06.000Z","92.43","0"
"2021-09-15T17:01:06.000Z","89.88","1"
"2021-09-15T17:01:06.000Z","91.95","10"
"2021-09-15T17:01:06.000Z","93.97","11"
"2021-09-15T17:01:06.000Z","91.16","12"
"2021-09-15T17:01:06.000Z","91.89","13"
"2021-09-15T17:01:06.000Z","92.58","14"
"2021-09-15T17:01:06.000Z","91.14","15"
"2021-09-15T17:01:06.000Z","92.82","16"
"2021-09-15T17:01:06.000Z","93.06","17"
"2021-09-15T17:01:06.000Z","95.23","18"
"2021-09-15T17:01:06.000Z","95.79","19"
"2021-09-15T17:01:06.000Z","92.66","2"
"2021-09-15T17:01:06.000Z","95.86","20"
"2021-09-15T17:01:06.000Z","94.96","21"
"2021-09-15T17:01:06.000Z","86.63","22"
"2021-09-15T17:01:06.000Z","93.4","23"
"2021-09-15T17:01:06.000Z","93.53","24"
"2021-09-15T17:01:06.000Z","93","25"
"2021-09-15T17:01:06.000Z","95.47","26"
"2021-09-15T17:01:06.000Z","95.11","27"
"2021-09-15T17:01:06.000Z","96.6","28"
"2021-09-15T17:01:06.000Z","94.15","29"
"2021-09-15T17:01:06.000Z","92.34","3"
"2021-09-15T17:01:06.000Z","93.22","30"
"2021-09-15T17:01:06.000Z","92.52","31"
"2021-09-15T17:01:06.000Z","95.52","32"
"2021-09-15T17:01:06.000Z","94.14","33"
"2021-09-15T17:01:06.000Z","98.98","34"
"2021-09-15T17:01:06.000Z","93.08","35"
"2021-09-15T17:01:06.000Z","94.79","36"
"2021-09-15T17:01:06.000Z","94.2","37"
"2021-09-15T17:01:06.000Z","92.94","38"
"2021-09-15T17:01:06.000Z","91.4","39"
"2021-09-15T17:01:06.000Z","90.82","4"
"2021-09-15T17:01:06.000Z","92.67","40"
"2021-09-15T17:01:06.000Z","92.15","41"
"2021-09-15T17:01:06.000Z","0","42"
"2021-09-15T17:01:06.000Z","93.56","43"
"2021-09-15T17:01:06.000Z","86.15","44"
"2021-09-15T17:01:06.000Z","92.64","45"
"2021-09-15T17:01:06.000Z","91.57","46"
"2021-09-15T17:01:06.000Z","92.18","47"
"2021-09-15T17:01:06.000Z","93.08","5"
"2021-09-15T17:01:06.000Z","91.33","6"
"2021-09-15T17:01:06.000Z","92.28","7"
"2021-09-15T17:01:06.000Z","91.42","8"
"2021-09-15T17:01:06.000Z","93.04","9"
"2021-09-15T17:02:05.000Z","74.02","0"
"2021-09-15T17:02:05.000Z","71.96","1"
"2021-09-15T17:02:05.000Z","71.93","10"
"2021-09-15T17:02:05.000Z","76.78","11"
"2021-09-15T17:02:05.000Z","71.84","12"
"2021-09-15T17:02:05.000Z","74.82","13"
"2021-09-15T17:02:05.000Z","76.76","14"
"2021-09-15T17:02:05.000Z","76.37","15"
"2021-09-15T17:02:05.000Z","79.38","16"
"2021-09-15T17:02:05.000Z","78.55","17"
"2021-09-15T17:02:05.000Z","80.76","18"
"2021-09-15T17:02:05.000Z","80.23","19"
"2021-09-15T17:02:05.000Z","73.97","2"
"2021-09-15T17:02:05.000Z","81.99","20"
"2021-09-15T17:02:05.000Z","81.8","21"
"2021-09-15T17:02:05.000Z","71.47","22"
"2021-09-15T17:02:05.000Z","81.44","23"
"2021-09-15T17:02:05.000Z","86.56","24"
"2021-09-15T17:02:05.000Z","86.54","25"
"2021-09-15T17:02:05.000Z","88.12","26"
"2021-09-15T17:02:05.000Z","89.23","27"
"2021-09-15T17:02:05.000Z","89.85","28"
"2021-09-15T17:02:05.000Z","88.02","29"
"2021-09-15T17:02:05.000Z","71.61","3"
"2021-09-15T17:02:05.000Z","88.6","30"
"2021-09-15T17:02:05.000Z","88.66","31"
"2021-09-15T17:02:05.000Z","95.61","32"
"2021-09-15T17:02:05.000Z","94.42","33"
"2021-09-15T17:02:05.000Z","99.17","34"
"2021-09-15T17:02:05.000Z","93.55","35"
"2021-09-15T17:02:05.000Z","95.1","36"
"2021-09-15T17:02:05.000Z","94.47","37"
"2021-09-15T17:02:05.000Z","93.32","38"
"2021-09-15T17:02:05.000Z","92.04","39"
"2021-09-15T17:02:05.000Z","71.82","4"
"2021-09-15T17:02:05.000Z","93.32","40"
"2021-09-15T17:02:05.000Z","92.52","41"
"2021-09-15T17:02:05.000Z","0","42"
"2021-09-15T17:02:05.000Z","94.28","43"
"2021-09-15T17:02:05.000Z","87.41","44"
"2021-09-15T17:02:05.000Z","93.06","45"
"2021-09-15T17:02:05.000Z","92.09","46"
"2021-09-15T17:02:05.000Z","92.73","47"
"2021-09-15T17:02:05.000Z","74.03","5"
"2021-09-15T17:02:05.000Z","73.67","6"
