"time","Position","Readerdata.Value"
"2021-09-15T20:34:46.000Z","E5","1.369"
"2021-09-15T20:34:46.000Z","E6","1.364"
"2021-09-15T20:34:46.000Z","E7","0.261"
"2021-09-15T20:34:46.000Z","E8","0.287"
"2021-09-15T20:34:46.000Z","E9","0.262"
"2021-09-15T20:34:46.000Z","F1","1.353"
"2021-09-15T20:34:46.000Z","F10","0.236"
"2021-09-15T20:34:46.000Z","F11","0.253"
"2021-09-15T20:34:46.000Z","F12","0.265"
"2021-09-15T20:34:46.000Z","F2","1.378"
"2021-09-15T20:34:46.000Z","F3","1.312"
"2021-09-15T20:34:46.000Z","F4","1.338"
"2021-09-15T20:34:46.000Z","F5","1.35"
"2021-09-15T20:34:46.000Z","F6","1.347"
"2021-09-15T20:34:46.000Z","F7","0.264"
"2021-09-15T20:34:46.000Z","F8","0.265"
"2021-09-15T20:34:46.000Z","F9","0.245"
"2021-09-15T20:34:46.000Z","G1","1.341"
"2021-09-15T20:34:46.000Z","G10","0.237"
"2021-09-15T20:34:46.000Z","G11","0.261"
"2021-09-15T20:34:46.000Z","G12","0.261"
"2021-09-15T20:34:46.000Z","G2","1.352"
"2021-09-15T20:34:46.000Z","G3","1.447"
"2021-09-15T20:34:46.000Z","G4","1.325"
"2021-09-15T20:34:46.000Z","G5","1.355"
"2021-09-15T20:34:46.000Z","G6","1.334"
"2021-09-15T20:34:46.000Z","G7","0.288"
"2021-09-15T20:34:46.000Z","G8","0.244"
"2021-09-15T20:34:46.000Z","G9","0.311"
"2021-09-15T20:34:46.000Z","H1","1.333"
"2021-09-15T20:34:46.000Z","H10","0.256"
"2021-09-15T20:34:46.000Z","H11","0.228"
"2021-09-15T20:34:46.000Z","H12","0.244"
"2021-09-15T20:34:46.000Z","H2","1.339"
"2021-09-15T20:34:46.000Z","H3","1.328"
"2021-09-15T20:34:46.000Z","H4","1.388"
"2021-09-15T20:34:46.000Z","H5","1.335"
"2021-09-15T20:34:46.000Z","H6","1.332"
"2021-09-15T20:34:46.000Z","H7","0.25"
"2021-09-15T20:34:46.000Z","H8","0.229"
"2021-09-15T20:34:46.000Z","H9","0.244"
"2021-09-15T21:34:45.000Z","A1","1.412"
"2021-09-15T21:34:45.000Z","A10","0.268"
"2021-09-15T21:34:45.000Z","A11","0.269"
"2021-09-15T21:34:45.000Z","A12","0.274"
"2021-09-15T21:34:45.000Z","A2","1.38"
"2021-09-15T21:34:45.000Z","A3","1.362"
"2021-09-15T21:34:45.000Z","A4","1.37"
"2021-09-15T21:34:45.000Z","A5","1.358"
"2021-09-15T21:34:45.000Z","A6","1.385"
"2021-09-15T21:34:45.000Z","A7","0.286"
"2021-09-15T21:34:45.000Z","A8","0.298"
"2021-09-15T21:34:45.000Z","A9","0.269"
"2021-09-15T21:34:45.000Z","B1","1.385"
"2021-09-15T21:34:45.000Z","B10","0.267"
"2021-09-15T21:34:45.000Z","B11","0.268"
"2021-09-15T21:34:45.000Z","B12","0.258"
"2021-09-15T21:34:45.000Z","B2","1.418"
"2021-09-15T21:34:45.000Z","B3","1.402"
"2021-09-15T21:34:45.000Z","B4","1.416"
"2021-09-15T21:34:45.000Z","B5","1.396"
"2021-09-15T21:34:45.000Z","B6","1.379"
"2021-09-15T21:34:45.000Z","B7","0.274"
"2021-09-15T21:34:45.000Z","B8","0.273"
"2021-09-15T21:34:45.000Z","B9","0.262"
"2021-09-15T21:34:45.000Z","C1","1.36"
"2021-09-15T21:34:45.000Z","C10","0.265"
"2021-09-15T21:34:45.000Z","C11","0.307"
"2021-09-15T21:34:45.000Z","C12","0.171"
"2021-09-15T21:34:45.000Z","C2","1.406"
"2021-09-15T21:34:45.000Z","C3","1.371"
"2021-09-15T21:34:45.000Z","C4","1.382"
"2021-09-15T21:34:45.000Z","C5","1.493"
"2021-09-15T21:34:45.000Z","C6","0.996"
"2021-09-15T21:34:45.000Z","C7","0.276"
"2021-09-15T21:34:45.000Z","C8","0.269"
"2021-09-15T21:34:45.000Z","C9","0.275"
"2021-09-15T21:34:45.000Z","D1","1.382"
"2021-09-15T21:34:45.000Z","D10","0.252"
"2021-09-15T21:34:45.000Z","D11","0.251"
"2021-09-15T21:34:45.000Z","D12","0.292"
"2021-09-15T21:34:45.000Z","D2","1.375"
"2021-09-15T21:34:45.000Z","D3","1.407"
"2021-09-15T21:34:45.000Z","D4","1.388"
"2021-09-15T21:34:45.000Z","D5","1.395"
"2021-09-15T21:34:45.000Z","D6","1.431"
"2021-09-15T21:34:45.000Z","D7","0.266"
"2021-09-15T21:34:45.000Z","D8","0.267"
"2021-09-15T21:34:45.000Z","D9","0.275"
"2021-09-15T21:34:45.000Z","E1","1.373"
"2021-09-15T21:34:45.000Z","E10","0.317"
"2021-09-15T21:34:45.000Z","E11","0.255"
"2021-09-15T21:34:45.000Z","E12","0.304"
"2021-09-15T21:34:45.000Z","E2","1.371"
"2021-09-15T21:34:45.000Z","E3","1.386"
"2021-09-15T21:34:45.000Z","E4","1.393"
"2021-09-15T21:34:45.000Z","E5","1.377"
"2021-09-15T21:34:45.000Z","E6","1.426"
"2021-09-15T21:34:45.000Z","E7","0.29"
"2021-09-15T21:34:45.000Z","E8","0.283"
"2021-09-15T21:34:45.000Z","E9","0.276"
"2021-09-15T21:34:45.000Z","F1","1.371"
"2021-09-15T21:34:45.000Z","F10","0.271"
"2021-09-15T21:34:45.000Z","F11","0.254"
"2021-09-15T21:34:45.000Z","F12","0.282"
"2021-09-15T21:34:45.000Z","F2","1.397"
"2021-09-15T21:34:45.000Z","F3","1.381"
"2021-09-15T21:34:45.000Z","F4","1.418"
"2021-09-15T21:34:45.000Z","F5","1.361"
"2021-09-15T21:34:45.000Z","F6","1.432"
"2021-09-15T21:34:45.000Z","F7","0.278"
"2021-09-15T21:34:45.000Z","F8","0.27"
"2021-09-15T21:34:45.000Z","F9","0.253"
"2021-09-15T21:34:45.000Z","G1","1.383"
"2021-09-15T21:34:45.000Z","G10","0.275"
"2021-09-15T21:34:45.000Z","G11","0.256"
"2021-09-15T21:34:45.000Z","G12","0.314"
"2021-09-15T21:34:45.000Z","G2","1.448"
"2021-09-15T21:34:45.000Z","G3","1.466"
"2021-09-15T21:34:45.000Z","G4","1.388"
"2021-09-15T21:34:45.000Z","G5","1.39"
"2021-09-15T21:34:45.000Z","G6","1.408"
"2021-09-15T21:34:45.000Z","G7","0.292"
"2021-09-15T21:34:45.000Z","G8","0.29"
"2021-09-15T21:34:45.000Z","G9","0.282"
"2021-09-15T21:34:45.000Z","H1","1.369"
"2021-09-15T21:34:45.000Z","H10","0.25"
"2021-09-15T21:34:45.000Z","H11","0.277"
"2021-09-15T21:34:45.000Z","H12","0.241"
"2021-09-15T21:34:45.000Z","H2","1.4"
"2021-09-15T21:34:45.000Z","H3","1.378"
"2021-09-15T21:34:45.000Z","H4","1.365"
"2021-09-15T21:34:45.000Z","H5","1.381"
"2021-09-15T21:34:45.000Z","H6","1.39"
"2021-09-15T21:34:45.000Z","H7","0.262"
"2021-09-15T21:34:45.000Z","H8","0.273"
"2021-09-15T21:34:45.000Z","H9","0.242"
"2021-09-15T22:34:45.000Z","A1","1.427"
"2021-09-15T22:34:45.000Z","A10","0.274"
"2021-09-15T22:34:45.000Z","A11","0.291"
"2021-09-15T22:34:45.000Z","A12","0.332"
"2021-09-15T22:34:45.000Z","A2","1.417"
"2021-09-15T22:34:45.000Z","A3","1.515"
"2021-09-15T22:34:45.000Z","A4","1.442"
"2021-09-15T22:34:45.000Z","A5","1.426"
"2021-09-15T22:34:45.000Z","A6","1.49"
"2021-09-15T22:34:45.000Z","A7","0.293"
"2021-09-15T22:34:45.000Z","A8","0.302"
"2021-09-15T22:34:45.000Z","A9","0.326"
"2021-09-15T22:34:45.000Z","B1","1.43"
"2021-09-15T22:34:45.000Z","B10","0.275"
"2021-09-15T22:34:45.000Z","B11","0.335"
"2021-09-15T22:34:45.000Z","B12","0.342"
"2021-09-15T22:34:45.000Z","B2","1.438"
"2021-09-15T22:34:45.000Z","B3","1.436"
"2021-09-15T22:34:45.000Z","B4","1.444"
"2021-09-15T22:34:45.000Z","B5","1.538"
"2021-09-15T22:34:45.000Z","B6","1.491"
"2021-09-15T22:34:45.000Z","B7","0.297"
"2021-09-15T22:34:45.000Z","B8","0.276"
"2021-09-15T22:34:45.000Z","B9","0.297"
"2021-09-15T22:34:45.000Z","C1","1.47"
"2021-09-15T22:34:45.000Z","C10","0.284"
"2021-09-15T22:34:45.000Z","C11","0.331"
"2021-09-15T22:34:45.000Z","C12","0.177"
"2021-09-15T22:34:45.000Z","C2","1.444"
"2021-09-15T22:34:45.000Z","C3","1.517"
"2021-09-15T22:34:45.000Z","C4","1.423"
"2021-09-15T22:34:45.000Z","C5","1.555"
"2021-09-15T22:34:45.000Z","C6","1.047"
"2021-09-15T22:34:45.000Z","C7","0.311"
"2021-09-15T22:34:45.000Z","C8","0.31"
"2021-09-15T22:34:45.000Z","C9","0.31"
"2021-09-15T22:34:45.000Z","D1","1.426"
"2021-09-15T22:34:45.000Z","D10","0.284"
"2021-09-15T22:34:45.000Z","D11","0.289"
"2021-09-15T22:34:45.000Z","D12","0.378"
"2021-09-15T22:34:45.000Z","D2","1.419"
"2021-09-15T22:34:45.000Z","D3","1.432"
"2021-09-15T22:34:45.000Z","D4","1.457"
"2021-09-15T22:34:45.000Z","D5","1.442"
"2021-09-15T22:34:45.000Z","D6","1.543"
"2021-09-15T22:34:45.000Z","D7","0.297"
"2021-09-15T22:34:45.000Z","D8","0.274"
"2021-09-15T22:34:45.000Z","D9","0.303"
"2021-09-15T22:34:45.000Z","E1","1.462"
"2021-09-15T22:34:45.000Z","E10","0.293"
"2021-09-15T22:34:45.000Z","E11","0.355"
"2021-09-15T22:34:45.000Z","E12","0.285"
"2021-09-15T22:34:45.000Z","E2","1.478"
"2021-09-15T22:34:45.000Z","E3","1.441"
"2021-09-15T22:34:45.000Z","E4","1.428"
"2021-09-15T22:34:45.000Z","E5","1.56"
"2021-09-15T22:34:45.000Z","E6","1.473"
"2021-09-15T22:34:45.000Z","E7","0.305"
"2021-09-15T22:34:45.000Z","E8","0.305"
"2021-09-15T22:34:45.000Z","E9","0.292"
"2021-09-15T22:34:45.000Z","F1","1.424"
"2021-09-15T22:34:45.000Z","F10","0.285"
"2021-09-15T22:34:45.000Z","F11","0.309"
"2021-09-15T22:34:45.000Z","F12","0.29"
"2021-09-15T22:34:45.000Z","F2","1.421"
"2021-09-15T22:34:45.000Z","F3","1.404"
"2021-09-15T22:34:45.000Z","F4","1.414"
"2021-09-15T22:34:45.000Z","F5","1.436"
"2021-09-15T22:34:45.000Z","F6","1.436"
"2021-09-15T22:34:45.000Z","F7","0.285"
"2021-09-15T22:34:45.000Z","F8","0.328"
"2021-09-15T22:34:45.000Z","F9","0.257"
"2021-09-15T22:34:45.000Z","G1","1.431"
"2021-09-15T22:34:45.000Z","G10","0.311"
"2021-09-15T22:34:45.000Z","G11","0.294"
"2021-09-15T22:34:45.000Z","G12","0.276"
"2021-09-15T22:34:45.000Z","G2","1.46"
"2021-09-15T22:34:45.000Z","G3","1.543"
"2021-09-15T22:34:45.000Z","G4","1.515"
"2021-09-15T22:34:45.000Z","G5","1.46"
"2021-09-15T22:34:45.000Z","G6","1.424"
"2021-09-15T22:34:45.000Z","G7","0.287"
"2021-09-15T22:34:45.000Z","G8","0.302"
"2021-09-15T22:34:45.000Z","G9","0.31"
"2021-09-15T22:34:45.000Z","H1","1.42"
"2021-09-15T22:34:45.000Z","H10","0.297"
"2021-09-15T22:34:45.000Z","H11","0.307"
"2021-09-15T22:34:45.000Z","H12","0.273"
"2021-09-15T22:34:45.000Z","H2","1.443"
"2021-09-15T22:34:45.000Z","H3","1.421"
"2021-09-15T22:34:45.000Z","H4","1.403"
"2021-09-15T22:34:45.000Z","H5","1.416"
"2021-09-15T22:34:45.000Z","H6","1.41"
"2021-09-15T22:34:45.000Z","H7","0.257"
"2021-09-15T22:34:45.000Z","H8","0.281"
"2021-09-15T22:34:45.000Z","H9","0.249"
"2021-09-15T23:34:48.000Z","A1","1.473"
"2021-09-15T23:34:48.000Z","A10","0.298"
"2021-09-15T23:34:48.000Z","A11","0.323"
"2021-09-15T23:34:48.000Z","A12","0.305"
"2021-09-15T23:34:48.000Z","A2","1.458"
"2021-09-15T23:34:48.000Z","A3","1.442"
"2021-09-15T23:34:48.000Z","A4","1.439"
"2021-09-15T23:34:48.000Z","A5","1.464"
"2021-09-15T23:34:48.000Z","A6","1.456"
"2021-09-15T23:34:48.000Z","A7","0.312"
"2021-09-15T23:34:48.000Z","A8","0.319"
"2021-09-15T23:34:48.000Z","A9","0.3"
"2021-09-15T23:34:48.000Z","B1","1.478"
"2021-09-15T23:34:48.000Z","B10","0.332"
"2021-09-15T23:34:48.000Z","B11","0.288"
"2021-09-15T23:34:48.000Z","B12","0.29"
"2021-09-15T23:34:48.000Z","B2","1.49"
"2021-09-15T23:34:48.000Z","B3","1.487"
"2021-09-15T23:34:48.000Z","B4","1.502"
"2021-09-15T23:34:48.000Z","B5","1.489"
"2021-09-15T23:34:48.000Z","B6","1.486"
"2021-09-15T23:34:48.000Z","B7","0.305"
"2021-09-15T23:34:48.000Z","B8","0.298"
"2021-09-15T23:34:48.000Z","B9","0.3"
"2021-09-15T23:34:48.000Z","C1","1.481"
"2021-09-15T23:34:48.000Z","C10","0.338"
"2021-09-15T23:34:48.000Z","C11","0.305"
"2021-09-15T23:34:48.000Z","C12","0.157"
"2021-09-15T23:34:48.000Z","C2","1.473"
"2021-09-15T23:34:48.000Z","C3","1.493"
"2021-09-15T23:34:48.000Z","C4","1.523"
"2021-09-15T23:34:48.000Z","C5","1.49"
"2021-09-15T23:34:48.000Z","C6","0.959"
"2021-09-15T23:34:48.000Z","C7","0.337"
"2021-09-15T23:34:48.000Z","C8","0.312"
"2021-09-15T23:34:48.000Z","C9","0.295"
"2021-09-15T23:34:48.000Z","D1","1.478"
"2021-09-15T23:34:48.000Z","D10","0.309"
"2021-09-15T23:34:48.000Z","D11","0.342"
"2021-09-15T23:34:48.000Z","D12","0.326"
"2021-09-15T23:34:48.000Z","D2","1.486"
"2021-09-15T23:34:48.000Z","D3","1.49"
"2021-09-15T23:34:48.000Z","D4","1.461"
"2021-09-15T23:34:48.000Z","D5","1.48"
"2021-09-15T23:34:48.000Z","D6","1.506"
"2021-09-15T23:34:48.000Z","D7","0.317"
"2021-09-15T23:34:48.000Z","D8","0.329"
"2021-09-15T23:34:48.000Z","D9","0.29"
"2021-09-15T23:34:48.000Z","E1","1.474"
"2021-09-15T23:34:48.000Z","E10","0.279"
"2021-09-15T23:34:48.000Z","E11","0.34"
"2021-09-15T23:34:48.000Z","E12","0.341"
"2021-09-15T23:34:48.000Z","E2","1.506"
"2021-09-15T23:34:48.000Z","E3","1.488"
"2021-09-15T23:34:48.000Z","E4","1.472"
"2021-09-15T23:34:48.000Z","E5","1.553"
"2021-09-15T23:34:48.000Z","E6","1.511"
"2021-09-15T23:34:48.000Z","E7","0.303"
"2021-09-15T23:34:48.000Z","E8","0.314"
"2021-09-15T23:34:48.000Z","E9","0.326"
"2021-09-15T23:34:48.000Z","F1","1.497"
"2021-09-15T23:34:48.000Z","F10","0.31"
"2021-09-15T23:34:48.000Z","F11","0.304"
"2021-09-15T23:34:48.000Z","F12","0.308"
"2021-09-15T23:34:48.000Z","F2","1.482"
"2021-09-15T23:34:48.000Z","F3","1.462"
"2021-09-15T23:34:48.000Z","F4","1.492"
"2021-09-15T23:34:48.000Z","F5","1.476"
"2021-09-15T23:34:48.000Z","F6","1.5"
"2021-09-15T23:34:48.000Z","F7","0.309"
"2021-09-15T23:34:48.000Z","F8","0.304"
"2021-09-15T23:34:48.000Z","F9","0.29"
"2021-09-15T23:34:48.000Z","G1","1.515"
"2021-09-15T23:34:48.000Z","G10","0.273"
"2021-09-15T23:34:48.000Z","G11","0.305"
"2021-09-15T23:34:48.000Z","G12","0.313"
"2021-09-15T23:34:48.000Z","G2","1.49"
"2021-09-15T23:34:48.000Z","G3","1.49"
"2021-09-15T23:34:48.000Z","G4","1.458"
"2021-09-15T23:34:48.000Z","G5","1.492"
"2021-09-15T23:34:48.000Z","G6","1.483"
"2021-09-15T23:34:48.000Z","G7","0.334"
"2021-09-15T23:34:48.000Z","G8","0.285"
"2021-09-15T23:34:48.000Z","G9","0.32"
"2021-09-15T23:34:48.000Z","H1","1.449"
"2021-09-15T23:34:48.000Z","H10","0.273"
"2021-09-15T23:34:48.000Z","H11","0.262"
"2021-09-15T23:34:48.000Z","H12","0.294"
"2021-09-15T23:34:48.000Z","H2","1.513"
"2021-09-15T23:34:48.000Z","H3","1.466"
"2021-09-15T23:34:48.000Z","H4","1.456"
"2021-09-15T23:34:48.000Z","H5","1.458"
"2021-09-15T23:34:48.000Z","H6","1.45"
"2021-09-15T23:34:48.000Z","H7","0.275"
"2021-09-15T23:34:48.000Z","H8","0.303"
"2021-09-15T23:34:48.000Z","H9","0.302"
"2021-09-16T00:34:49.000Z","A1","1.495"
"2021-09-16T00:34:49.000Z","A10","0.352"
"2021-09-16T00:34:49.000Z","A11","0.365"
"2021-09-16T00:34:49.000Z","A12","0.344"
"2021-09-16T00:34:49.000Z","A2","1.534"
"2021-09-16T00:34:49.000Z","A3","1.49"
"2021-09-16T00:34:49.000Z","A4","1.608"
"2021-09-16T00:34:49.000Z","A5","1.609"
"2021-09-16T00:34:49.000Z","A6","1.51"
"2021-09-16T00:34:49.000Z","A7","0.328"
"2021-09-16T00:34:49.000Z","A8","0.345"
"2021-09-16T00:34:49.000Z","A9","0.337"
"2021-09-16T00:34:49.000Z","B1","1.549"
"2021-09-16T00:34:49.000Z","B10","0.298"
"2021-09-16T00:34:49.000Z","B11","0.333"
"2021-09-16T00:34:49.000Z","B12","0.318"
"2021-09-16T00:34:49.000Z","B2","1.516"
"2021-09-16T00:34:49.000Z","B3","1.519"
"2021-09-16T00:34:49.000Z","B4","1.525"
"2021-09-16T00:34:49.000Z","B5","1.573"
"2021-09-16T00:34:49.000Z","B6","1.539"
"2021-09-16T00:34:49.000Z","B7","0.334"
"2021-09-16T00:34:49.000Z","B8","0.312"
"2021-09-16T00:34:49.000Z","B9","0.322"
"2021-09-16T00:34:49.000Z","C1","1.495"
"2021-09-16T00:34:49.000Z","C10","0.3"
"2021-09-16T00:34:49.000Z","C11","0.334"
"2021-09-16T00:34:49.000Z","C12","0.16"
"2021-09-16T00:34:49.000Z","C2","1.52"
"2021-09-16T00:34:49.000Z","C3","1.497"
"2021-09-16T00:34:49.000Z","C4","1.514"
"2021-09-16T00:34:49.000Z","C5","1.577"
"2021-09-16T00:34:49.000Z","C6","0.939"
"2021-09-16T00:34:49.000Z","C7","0.356"
"2021-09-16T00:34:49.000Z","C8","0.309"
"2021-09-16T00:34:49.000Z","C9","0.313"
"2021-09-16T00:34:49.000Z","D1","1.491"
"2021-09-16T00:34:49.000Z","D10","0.317"
"2021-09-16T00:34:49.000Z","D11","0.328"
"2021-09-16T00:34:49.000Z","D12","0.407"
"2021-09-16T00:34:49.000Z","D2","1.504"
"2021-09-16T00:34:49.000Z","D3","1.547"
"2021-09-16T00:34:49.000Z","D4","1.513"
"2021-09-16T00:34:49.000Z","D5","1.503"
"2021-09-16T00:34:49.000Z","D6","1.613"
"2021-09-16T00:34:49.000Z","D7","0.325"
"2021-09-16T00:34:49.000Z","D8","0.322"
"2021-09-16T00:34:49.000Z","D9","0.315"
"2021-09-16T00:34:49.000Z","E1","1.486"
"2021-09-16T00:34:49.000Z","E10","0.334"
"2021-09-16T00:34:49.000Z","E11","0.294"
"2021-09-16T00:34:49.000Z","E12","0.336"
"2021-09-16T00:34:49.000Z","E2","1.5"
"2021-09-16T00:34:49.000Z","E3","1.523"
"2021-09-16T00:34:49.000Z","E4","1.504"
"2021-09-16T00:34:49.000Z","E5","1.524"
"2021-09-16T00:34:49.000Z","E6","1.563"
"2021-09-16T00:34:49.000Z","E7","0.339"
"2021-09-16T00:34:49.000Z","E8","0.302"
"2021-09-16T00:34:49.000Z","E9","0.323"
"2021-09-16T00:34:49.000Z","F1","1.492"
"2021-09-16T00:34:49.000Z","F10","0.317"
"2021-09-16T00:34:49.000Z","F11","0.353"
"2021-09-16T00:34:49.000Z","F12","0.305"
"2021-09-16T00:34:49.000Z","F2","1.496"
"2021-09-16T00:34:49.000Z","F3","1.495"
"2021-09-16T00:34:49.000Z","F4","1.525"
"2021-09-16T00:34:49.000Z","F5","1.587"
"2021-09-16T00:34:49.000Z","F6","1.5"
"2021-09-16T00:34:49.000Z","F7","0.317"
"2021-09-16T00:34:49.000Z","F8","0.314"
"2021-09-16T00:34:49.000Z","F9","0.305"
"2021-09-16T00:34:49.000Z","G1","1.52"
"2021-09-16T00:34:49.000Z","G10","0.324"
"2021-09-16T00:34:49.000Z","G11","0.31"
"2021-09-16T00:34:49.000Z","G12","0.328"
"2021-09-16T00:34:49.000Z","G2","1.521"
"2021-09-16T00:34:49.000Z","G3","1.548"
"2021-09-16T00:34:49.000Z","G4","1.515"
"2021-09-16T00:34:49.000Z","G5","1.517"
"2021-09-16T00:34:49.000Z","G6","1.536"
"2021-09-16T00:34:49.000Z","G7","0.332"
"2021-09-16T00:34:49.000Z","G8","0.313"
"2021-09-16T00:34:49.000Z","G9","0.317"
"2021-09-16T00:34:49.000Z","H1","1.494"
"2021-09-16T00:34:49.000Z","H10","0.321"
"2021-09-16T00:34:49.000Z","H11","0.337"
"2021-09-16T00:34:49.000Z","H12","0.308"
"2021-09-16T00:34:49.000Z","H2","1.541"
"2021-09-16T00:34:49.000Z","H3","1.515"
"2021-09-16T00:34:49.000Z","H4","1.476"
"2021-09-16T00:34:49.000Z","H5","1.496"
"2021-09-16T00:34:49.000Z","H6","1.511"
"2021-09-16T00:34:49.000Z","H7","0.316"
"2021-09-16T00:34:49.000Z","H8","0.33"
"2021-09-16T00:34:49.000Z","H9","0.317"
"2021-09-16T01:34:50.000Z","A1","1.554"
"2021-09-16T01:34:50.000Z","A10","0.36"
"2021-09-16T01:34:50.000Z","A11","0.323"
"2021-09-16T01:34:50.000Z","A12","0.345"
"2021-09-16T01:34:50.000Z","A2","1.515"
"2021-09-16T01:34:50.000Z","A3","1.524"
"2021-09-16T01:34:50.000Z","A4","1.534"
"2021-09-16T01:34:50.000Z","A5","1.515"
"2021-09-16T01:34:50.000Z","A6","1.553"
"2021-09-16T01:34:50.000Z","A7","0.336"
"2021-09-16T01:34:50.000Z","A8","0.334"
"2021-09-16T01:34:50.000Z","A9","0.351"
"2021-09-16T01:34:50.000Z","B1","1.583"
"2021-09-16T01:34:50.000Z","B10","0.342"
"2021-09-16T01:34:50.000Z","B11","0.33"
"2021-09-16T01:34:50.000Z","B12","0.354"
"2021-09-16T01:34:50.000Z","B2","1.608"
"2021-09-16T01:34:50.000Z","B3","1.555"
"2021-09-16T01:34:50.000Z","B4","1.583"
"2021-09-16T01:34:50.000Z","B5","1.575"
"2021-09-16T01:34:50.000Z","B6","1.63"
"2021-09-16T01:34:50.000Z","B7","0.353"
"2021-09-16T01:34:50.000Z","B8","0.332"
"2021-09-16T01:34:50.000Z","B9","0.33"
"2021-09-16T01:34:50.000Z","C1","1.565"
"2021-09-16T01:34:50.000Z","C10","0.332"
"2021-09-16T01:34:50.000Z","C11","0.333"
"2021-09-16T01:34:50.000Z","C12","0.168"
"2021-09-16T01:34:50.000Z","C2","1.561"
"2021-09-16T01:34:50.000Z","C3","1.621"
"2021-09-16T01:34:50.000Z","C4","1.541"
"2021-09-16T01:34:50.000Z","C5","1.59"
"2021-09-16T01:34:50.000Z","C6","0.964"
"2021-09-16T01:34:50.000Z","C7","0.42"
"2021-09-16T01:34:50.000Z","C8","0.327"
"2021-09-16T01:34:50.000Z","C9","0.359"
"2021-09-16T01:34:50.000Z","D1","1.523"
"2021-09-16T01:34:50.000Z","D10","0.32"
"2021-09-16T01:34:50.000Z","D11","0.328"
"2021-09-16T01:34:50.000Z","D12","0.342"
"2021-09-16T01:34:50.000Z","D2","1.558"
"2021-09-16T01:34:50.000Z","D3","1.552"
"2021-09-16T01:34:50.000Z","D4","1.583"
"2021-09-16T01:34:50.000Z","D5","1.559"
"2021-09-16T01:34:50.000Z","D6","1.577"
"2021-09-16T01:34:50.000Z","D7","0.34"
"2021-09-16T01:34:50.000Z","D8","0.317"
"2021-09-16T01:34:50.000Z","D9","0.326"
"2021-09-16T01:34:50.000Z","E1","1.551"
"2021-09-16T01:34:50.000Z","E10","0.362"
"2021-09-16T01:34:50.000Z","E11","0.381"
"2021-09-16T01:34:50.000Z","E12","0.336"
"2021-09-16T01:34:50.000Z","E2","1.554"
"2021-09-16T01:34:50.000Z","E3","1.517"
"2021-09-16T01:34:50.000Z","E4","1.555"
"2021-09-16T01:34:50.000Z","E5","1.554"
"2021-09-16T01:34:50.000Z","E6","1.573"
"2021-09-16T01:34:50.000Z","E7","0.381"
"2021-09-16T01:34:50.000Z","E8","0.341"
"2021-09-16T01:34:50.000Z","E9","0.323"
"2021-09-16T01:34:50.000Z","F1","1.525"
"2021-09-16T01:34:50.000Z","F10","0.332"
"2021-09-16T01:34:50.000Z","F11","0.327"
"2021-09-16T01:34:50.000Z","F12","0.328"
"2021-09-16T01:34:50.000Z","F2","1.585"
"2021-09-16T01:34:50.000Z","F3","1.557"
"2021-09-16T01:34:50.000Z","F4","1.566"
"2021-09-16T01:34:50.000Z","F5","1.553"
"2021-09-16T01:34:50.000Z","F6","1.56"
"2021-09-16T01:34:50.000Z","F7","0.326"
"2021-09-16T01:34:50.000Z","F8","0.347"
"2021-09-16T01:34:50.000Z","F9","0.307"
"2021-09-16T01:34:50.000Z","G1","1.58"
"2021-09-16T01:34:50.000Z","G10","0.317"
"2021-09-16T01:34:50.000Z","G11","0.344"
"2021-09-16T01:34:50.000Z","G12","0.318"
"2021-09-16T01:34:50.000Z","G2","1.565"
"2021-09-16T01:34:50.000Z","G3","1.555"
"2021-09-16T01:34:50.000Z","G4","1.554"
"2021-09-16T01:34:50.000Z","G5","1.569"
"2021-09-16T01:34:50.000Z","G6","1.542"
"2021-09-16T01:34:50.000Z","G7","0.361"
"2021-09-16T01:34:50.000Z","G8","0.331"
"2021-09-16T01:34:50.000Z","G9","0.314"
"2021-09-16T01:34:50.000Z","H1","1.592"
"2021-09-16T01:34:50.000Z","H10","0.326"
"2021-09-16T01:34:50.000Z","H11","0.327"
"2021-09-16T01:34:50.000Z","H12","0.339"
"2021-09-16T01:34:50.000Z","H2","1.524"
"2021-09-16T01:34:50.000Z","H3","1.53"
"2021-09-16T01:34:50.000Z","H4","1.501"
"2021-09-16T01:34:50.000Z","H5","1.546"
"2021-09-16T01:34:50.000Z","H6","1.539"
"2021-09-16T01:34:50.000Z","H7","0.327"
"2021-09-16T01:34:50.000Z","H8","0.312"
"2021-09-16T01:34:50.000Z","H9","0.289"
"2021-09-16T02:34:51.000Z","A1","1.568"
"2021-09-16T02:34:51.000Z","A10","0.374"
"2021-09-16T02:34:51.000Z","A11","0.385"
"2021-09-16T02:34:51.000Z","A12","0.355"
"2021-09-16T02:34:51.000Z","A2","1.536"
"2021-09-16T02:34:51.000Z","A3","1.563"
"2021-09-16T02:34:51.000Z","A4","1.655"
"2021-09-16T02:34:51.000Z","A5","1.674"
"2021-09-16T02:34:51.000Z","A6","1.548"
"2021-09-16T02:34:51.000Z","A7","0.346"
"2021-09-16T02:34:51.000Z","A8","0.364"
"2021-09-16T02:34:51.000Z","A9","0.386"
"2021-09-16T02:34:51.000Z","B1","1.624"
"2021-09-16T02:34:51.000Z","B10","0.349"
"2021-09-16T02:34:51.000Z","B11","0.357"
"2021-09-16T02:34:51.000Z","B12","0.341"
