"time","Presens_data.O2_value","position"
"2021-09-22T15:26:13.000Z","84.06","8"
"2021-09-22T15:26:13.000Z","84.19","9"
"2021-09-22T15:27:14.000Z","85.78","0"
"2021-09-22T15:27:14.000Z","85.27","1"
"2021-09-22T15:27:14.000Z","88.07","10"
"2021-09-22T15:27:14.000Z","86.5","11"
"2021-09-22T15:27:14.000Z","87.69","12"
"2021-09-22T15:27:14.000Z","87.1","13"
"2021-09-22T15:27:14.000Z","86.42","14"
"2021-09-22T15:27:14.000Z","85.49","15"
"2021-09-22T15:27:14.000Z","89.91","16"
"2021-09-22T15:27:14.000Z","88.95","17"
"2021-09-22T15:27:14.000Z","88.22","18"
"2021-09-22T15:27:14.000Z","89.03","19"
"2021-09-22T15:27:14.000Z","85.19","2"
"2021-09-22T15:27:14.000Z","92.4","20"
"2021-09-22T15:27:14.000Z","89.87","21"
"2021-09-22T15:27:14.000Z","87.9","22"
"2021-09-22T15:27:14.000Z","88.41","23"
"2021-09-22T15:27:14.000Z","90.58","24"
"2021-09-22T15:27:14.000Z","89.63","25"
"2021-09-22T15:27:14.000Z","91.31","26"
"2021-09-22T15:27:14.000Z","90.55","27"
"2021-09-22T15:27:14.000Z","92.6","28"
"2021-09-22T15:27:14.000Z","90.65","29"
"2021-09-22T15:27:14.000Z","85.85","3"
"2021-09-22T15:27:14.000Z","90.32","30"
"2021-09-22T15:27:14.000Z","88.98","31"
"2021-09-22T15:27:14.000Z","92.54","32"
"2021-09-22T15:27:14.000Z","91.83","33"
"2021-09-22T15:27:14.000Z","91.67","34"
"2021-09-22T15:27:14.000Z","91.58","35"
"2021-09-22T15:27:14.000Z","92.6","36"
"2021-09-22T15:27:14.000Z","92.25","37"
"2021-09-22T15:27:14.000Z","93.07","38"
"2021-09-22T15:27:14.000Z","92.52","39"
"2021-09-22T15:27:14.000Z","85.74","4"
"2021-09-22T15:27:14.000Z","94.02","40"
"2021-09-22T15:27:14.000Z","91.73","41"
"2021-09-22T15:27:14.000Z","92.46","42"
"2021-09-22T15:27:14.000Z","93.06","43"
"2021-09-22T15:27:14.000Z","91.65","44"
"2021-09-22T15:27:14.000Z","92.59","45"
"2021-09-22T15:27:14.000Z","92.73","46"
"2021-09-22T15:27:14.000Z","92.93","47"
"2021-09-22T15:27:14.000Z","87.74","5"
"2021-09-22T15:27:14.000Z","85.09","6"
"2021-09-22T15:27:14.000Z","84.28","7"
"2021-09-22T15:27:14.000Z","87.39","8"
"2021-09-22T15:27:14.000Z","87.61","9"
"2021-09-22T15:28:15.000Z","87.82","0"
"2021-09-22T15:28:15.000Z","87.24","1"
"2021-09-22T15:28:15.000Z","89.79","10"
"2021-09-22T15:28:15.000Z","88.37","11"
"2021-09-22T15:28:15.000Z","89.61","12"
"2021-09-22T15:28:15.000Z","88.96","13"
"2021-09-22T15:28:15.000Z","88.57","14"
"2021-09-22T15:28:15.000Z","87.61","15"
"2021-09-22T15:28:15.000Z","91.6","16"
"2021-09-22T15:28:15.000Z","90.72","17"
"2021-09-22T15:28:15.000Z","90.17","18"
"2021-09-22T15:28:15.000Z","90.82","19"
"2021-09-22T15:28:15.000Z","87.24","2"
"2021-09-22T15:28:15.000Z","94.28","20"
"2021-09-22T15:28:15.000Z","91.93","21"
"2021-09-22T15:28:15.000Z","90.06","22"
"2021-09-22T15:28:15.000Z","90.25","23"
"2021-09-22T15:28:15.000Z","92.3","24"
"2021-09-22T15:28:15.000Z","91.42","25"
"2021-09-22T15:28:15.000Z","93.27","26"
"2021-09-22T15:28:15.000Z","92.47","27"
"2021-09-22T15:28:15.000Z","94.24","28"
"2021-09-22T15:28:15.000Z","92.53","29"
"2021-09-22T15:28:15.000Z","87.9","3"
"2021-09-22T15:28:15.000Z","92.05","30"
"2021-09-22T15:28:15.000Z","90.73","31"
"2021-09-22T15:28:15.000Z","93.81","32"
"2021-09-22T15:28:15.000Z","93.12","33"
"2021-09-22T15:28:15.000Z","93.25","34"
"2021-09-22T15:28:15.000Z","92.95","35"
"2021-09-22T15:28:15.000Z","94.1","36"
"2021-09-22T15:28:15.000Z","93.7","37"
"2021-09-22T15:28:15.000Z","94.33","38"
"2021-09-22T15:28:15.000Z","93.94","39"
"2021-09-22T15:28:15.000Z","87.84","4"
"2021-09-22T15:28:15.000Z","94.98","40"
"2021-09-22T15:28:15.000Z","92.85","41"
"2021-09-22T15:28:15.000Z","93.53","42"
"2021-09-22T15:28:15.000Z","94.02","43"
"2021-09-22T15:28:15.000Z","92.76","44"
"2021-09-22T15:28:15.000Z","93.67","45"
"2021-09-22T15:28:15.000Z","93.81","46"
"2021-09-22T15:28:15.000Z","93.98","47"
"2021-09-22T15:28:15.000Z","89.55","5"
"2021-09-22T15:28:15.000Z","87.18","6"
"2021-09-22T15:28:15.000Z","86.67","7"
"2021-09-22T15:28:15.000Z","89.16","8"
"2021-09-22T15:28:15.000Z","89.3","9"
"2021-09-22T15:29:15.000Z","89.22","0"
"2021-09-22T15:29:15.000Z","88.75","1"
"2021-09-22T15:29:15.000Z","91.11","10"
"2021-09-22T15:29:15.000Z","89.94","11"
"2021-09-22T15:29:15.000Z","90.94","12"
"2021-09-22T15:29:15.000Z","90.34","13"
"2021-09-22T15:29:15.000Z","90.13","14"
"2021-09-22T15:29:15.000Z","89.08","15"
"2021-09-22T15:29:15.000Z","92.8","16"
"2021-09-22T15:29:15.000Z","92.04","17"
"2021-09-22T15:29:15.000Z","91.68","18"
"2021-09-22T15:29:15.000Z","92.16","19"
"2021-09-22T15:29:15.000Z","88.66","2"
"2021-09-22T15:29:15.000Z","95.58","20"
"2021-09-22T15:29:15.000Z","93.46","21"
"2021-09-22T15:29:15.000Z","91.65","22"
"2021-09-22T15:29:15.000Z","91.68","23"
"2021-09-22T15:29:15.000Z","93.5","24"
"2021-09-22T15:29:15.000Z","92.69","25"
"2021-09-22T15:29:15.000Z","94.46","26"
"2021-09-22T15:29:15.000Z","93.75","27"
"2021-09-22T15:29:15.000Z","95.6","28"
"2021-09-22T15:29:15.000Z","93.86","29"
"2021-09-22T15:29:15.000Z","89.37","3"
"2021-09-22T15:29:15.000Z","93.32","30"
"2021-09-22T15:29:15.000Z","91.89","31"
"2021-09-22T15:29:15.000Z","94.8","32"
"2021-09-22T15:29:15.000Z","94.15","33"
"2021-09-22T15:29:15.000Z","94.25","34"
"2021-09-22T15:29:15.000Z","93.96","35"
"2021-09-22T15:29:15.000Z","95.33","36"
"2021-09-22T15:29:15.000Z","94.64","37"
"2021-09-22T15:29:15.000Z","95.52","38"
"2021-09-22T15:29:15.000Z","95.03","39"
"2021-09-22T15:29:15.000Z","89.35","4"
"2021-09-22T15:29:15.000Z","95.51","40"
"2021-09-22T15:29:15.000Z","93.54","41"
"2021-09-22T15:29:15.000Z","94.31","42"
"2021-09-22T15:29:15.000Z","94.71","43"
"2021-09-22T15:29:15.000Z","93.46","44"
"2021-09-22T15:29:15.000Z","94.4","45"
"2021-09-22T15:29:15.000Z","94.64","46"
"2021-09-22T15:29:15.000Z","94.72","47"
"2021-09-22T15:29:15.000Z","90.87","5"
"2021-09-22T15:29:15.000Z","88.62","6"
"2021-09-22T15:29:15.000Z","88.43","7"
"2021-09-22T15:29:15.000Z","90.51","8"
"2021-09-22T15:29:15.000Z","90.68","9"
"2021-09-22T15:30:15.000Z","90.43","0"
"2021-09-22T15:30:15.000Z","89.91","1"
"2021-09-22T15:30:15.000Z","92.05","10"
"2021-09-22T15:30:15.000Z","91.16","11"
"2021-09-22T15:30:15.000Z","92.16","12"
"2021-09-22T15:30:15.000Z","91.43","13"
"2021-09-22T15:30:15.000Z","91.29","14"
"2021-09-22T15:30:15.000Z","90.26","15"
"2021-09-22T15:30:15.000Z","93.81","16"
"2021-09-22T15:30:15.000Z","93.02","17"
"2021-09-22T15:30:15.000Z","92.9","18"
"2021-09-22T15:30:15.000Z","93.24","19"
"2021-09-22T15:30:15.000Z","89.76","2"
"2021-09-22T15:30:15.000Z","96.76","20"
"2021-09-22T15:30:15.000Z","94.71","21"
"2021-09-22T15:30:15.000Z","92.75","22"
"2021-09-22T15:30:15.000Z","92.88","23"
"2021-09-22T15:30:15.000Z","94.47","24"
"2021-09-22T15:30:15.000Z","93.68","25"
"2021-09-22T15:30:15.000Z","95.56","26"
"2021-09-22T15:30:15.000Z","94.84","27"
"2021-09-22T15:30:15.000Z","96.53","28"
"2021-09-22T15:30:15.000Z","94.93","29"
"2021-09-22T15:30:15.000Z","90.54","3"
"2021-09-22T15:30:15.000Z","94.36","30"
"2021-09-22T15:30:15.000Z","92.94","31"
"2021-09-22T15:30:15.000Z","95.69","32"
"2021-09-22T15:30:15.000Z","94.81","33"
"2021-09-22T15:30:15.000Z","95.2","34"
"2021-09-22T15:30:15.000Z","94.82","35"
"2021-09-22T15:30:15.000Z","96.16","36"
"2021-09-22T15:30:15.000Z","95.52","37"
"2021-09-22T15:30:15.000Z","96.29","38"
"2021-09-22T15:30:15.000Z","95.85","39"
"2021-09-22T15:30:15.000Z","90.41","4"
"2021-09-22T15:30:15.000Z","96.04","40"
"2021-09-22T15:30:15.000Z","94.01","41"
"2021-09-22T15:30:15.000Z","94.91","42"
"2021-09-22T15:30:15.000Z","95.27","43"
"2021-09-22T15:30:15.000Z","94.14","44"
"2021-09-22T15:30:15.000Z","94.97","45"
"2021-09-22T15:30:15.000Z","95.15","46"
"2021-09-22T15:30:15.000Z","95.22","47"
"2021-09-22T15:30:15.000Z","91.87","5"
"2021-09-22T15:30:15.000Z","89.83","6"
"2021-09-22T15:30:15.000Z","89.78","7"
"2021-09-22T15:30:15.000Z","91.48","8"
"2021-09-22T15:30:15.000Z","91.74","9"
"2021-09-22T15:31:15.000Z","91.26","0"
"2021-09-22T15:31:15.000Z","90.72","1"
"2021-09-22T15:31:15.000Z","92.93","10"
"2021-09-22T15:31:15.000Z","92.09","11"
"2021-09-22T15:31:15.000Z","92.99","12"
"2021-09-22T15:31:15.000Z","92.26","13"
"2021-09-22T15:31:15.000Z","92.14","14"
"2021-09-22T15:31:15.000Z","91.01","15"
"2021-09-22T15:31:15.000Z","94.47","16"
"2021-09-22T15:31:15.000Z","93.84","17"
"2021-09-22T15:31:15.000Z","93.8","18"
"2021-09-22T15:31:15.000Z","94.15","19"
"2021-09-22T15:31:15.000Z","90.61","2"
"2021-09-22T15:31:15.000Z","97.59","20"
"2021-09-22T15:31:15.000Z","95.53","21"
"2021-09-22T15:31:15.000Z","93.68","22"
"2021-09-22T15:31:15.000Z","93.71","23"
"2021-09-22T15:31:15.000Z","95.24","24"
"2021-09-22T15:31:15.000Z","94.44","25"
"2021-09-22T15:31:15.000Z","96.4","26"
"2021-09-22T15:31:15.000Z","95.76","27"
"2021-09-22T15:31:15.000Z","97.3","28"
"2021-09-22T15:31:15.000Z","95.8","29"
"2021-09-22T15:31:15.000Z","91.44","3"
"2021-09-22T15:31:15.000Z","95.19","30"
"2021-09-22T15:31:15.000Z","93.68","31"
"2021-09-22T15:31:15.000Z","96.22","32"
"2021-09-22T15:31:15.000Z","95.49","33"
"2021-09-22T15:31:15.000Z","95.85","34"
"2021-09-22T15:31:15.000Z","95.44","35"
"2021-09-22T15:31:15.000Z","96.8","36"
"2021-09-22T15:31:15.000Z","96.21","37"
"2021-09-22T15:31:15.000Z","96.93","38"
"2021-09-22T15:31:15.000Z","96.51","39"
"2021-09-22T15:31:15.000Z","91.31","4"
"2021-09-22T15:31:15.000Z","96.4","40"
"2021-09-22T15:31:15.000Z","94.42","41"
"2021-09-22T15:31:15.000Z","95.22","42"
"2021-09-22T15:31:15.000Z","95.65","43"
"2021-09-22T15:31:15.000Z","94.51","44"
"2021-09-22T15:31:15.000Z","95.43","45"
"2021-09-22T15:31:15.000Z","95.63","46"
"2021-09-22T15:31:15.000Z","95.67","47"
"2021-09-22T15:31:15.000Z","92.66","5"
"2021-09-22T15:31:15.000Z","90.76","6"
"2021-09-22T15:31:15.000Z","90.73","7"
"2021-09-22T15:31:15.000Z","92.3","8"
"2021-09-22T15:31:15.000Z","92.4","9"
"2021-09-22T15:32:14.000Z","91.92","0"
"2021-09-22T15:32:14.000Z","91.48","1"
"2021-09-22T15:32:14.000Z","93.57","10"
"2021-09-22T15:32:14.000Z","92.74","11"
"2021-09-22T15:32:14.000Z","93.64","12"
"2021-09-22T15:32:14.000Z","93","13"
"2021-09-22T15:32:14.000Z","92.93","14"
"2021-09-22T15:32:14.000Z","91.72","15"
"2021-09-22T15:32:14.000Z","95.12","16"
"2021-09-22T15:32:14.000Z","94.52","17"
"2021-09-22T15:32:14.000Z","94.54","18"
"2021-09-22T15:32:14.000Z","94.84","19"
"2021-09-22T15:32:14.000Z","91.27","2"
"2021-09-22T15:32:14.000Z","98.32","20"
"2021-09-22T15:32:14.000Z","96.31","21"
"2021-09-22T15:32:14.000Z","94.57","22"
"2021-09-22T15:32:14.000Z","94.36","23"
"2021-09-22T15:32:14.000Z","95.78","24"
"2021-09-22T15:32:14.000Z","95.15","25"
"2021-09-22T15:32:14.000Z","97.05","26"
"2021-09-22T15:32:14.000Z","96.44","27"
"2021-09-22T15:32:14.000Z","97.91","28"
"2021-09-22T15:32:14.000Z","96.38","29"
"2021-09-22T15:32:14.000Z","92.11","3"
"2021-09-22T15:32:14.000Z","95.82","30"
"2021-09-22T15:32:14.000Z","94.29","31"
"2021-09-22T15:32:14.000Z","96.8","32"
"2021-09-22T15:32:14.000Z","95.82","33"
"2021-09-22T15:32:14.000Z","96.14","34"
"2021-09-22T15:32:14.000Z","95.95","35"
"2021-09-22T15:32:14.000Z","97.45","36"
"2021-09-22T15:32:14.000Z","96.74","37"
"2021-09-22T15:32:14.000Z","97.44","38"
"2021-09-22T15:32:14.000Z","96.94","39"
"2021-09-22T15:32:14.000Z","92.04","4"
"2021-09-22T15:32:14.000Z","96.65","40"
"2021-09-22T15:32:14.000Z","94.74","41"
"2021-09-22T15:32:14.000Z","95.64","42"
"2021-09-22T15:32:14.000Z","96.08","43"
"2021-09-22T15:32:14.000Z","94.99","44"
"2021-09-22T15:32:14.000Z","95.73","45"
"2021-09-22T15:32:14.000Z","95.96","46"
"2021-09-22T15:32:14.000Z","96.05","47"
"2021-09-22T15:32:14.000Z","93.37","5"
"2021-09-22T15:32:14.000Z","91.43","6"
"2021-09-22T15:32:14.000Z","91.46","7"
"2021-09-22T15:32:14.000Z","92.98","8"
"2021-09-22T15:32:14.000Z","93.12","9"
"2021-09-22T15:33:14.000Z","92.55","0"
"2021-09-22T15:33:14.000Z","92.08","1"
"2021-09-22T15:33:14.000Z","94.05","10"
"2021-09-22T15:33:14.000Z","93.41","11"
"2021-09-22T15:33:14.000Z","94.29","12"
"2021-09-22T15:33:14.000Z","93.47","13"
"2021-09-22T15:33:14.000Z","93.54","14"
"2021-09-22T15:33:14.000Z","92.28","15"
"2021-09-22T15:33:14.000Z","95.56","16"
"2021-09-22T15:33:14.000Z","94.94","17"
"2021-09-22T15:33:14.000Z","95.24","18"
"2021-09-22T15:33:14.000Z","95.51","19"
"2021-09-22T15:33:14.000Z","91.91","2"
"2021-09-22T15:33:14.000Z","98.89","20"
"2021-09-22T15:33:14.000Z","96.87","21"
"2021-09-22T15:33:14.000Z","95.2","22"
"2021-09-22T15:33:14.000Z","94.82","23"
"2021-09-22T15:33:14.000Z","96.3","24"
"2021-09-22T15:33:14.000Z","95.71","25"
"2021-09-22T15:33:14.000Z","97.76","26"
"2021-09-22T15:33:14.000Z","97.01","27"
"2021-09-22T15:33:14.000Z","98.51","28"
"2021-09-22T15:33:14.000Z","96.99","29"
"2021-09-22T15:33:14.000Z","92.79","3"
"2021-09-22T15:33:14.000Z","96.35","30"
"2021-09-22T15:33:14.000Z","94.77","31"
"2021-09-22T15:33:14.000Z","97.26","32"
"2021-09-22T15:33:14.000Z","96.19","33"
"2021-09-22T15:33:14.000Z","96.66","34"
"2021-09-22T15:33:14.000Z","96.25","35"
"2021-09-22T15:33:14.000Z","98.06","36"
"2021-09-22T15:33:14.000Z","97.15","37"
"2021-09-22T15:33:14.000Z","97.76","38"
"2021-09-22T15:33:14.000Z","97.2","39"
"2021-09-22T15:33:14.000Z","92.6","4"
"2021-09-22T15:33:14.000Z","96.95","40"
"2021-09-22T15:33:14.000Z","95.12","41"
"2021-09-22T15:33:14.000Z","95.97","42"
"2021-09-22T15:33:14.000Z","96.3","43"
"2021-09-22T15:33:14.000Z","95.24","44"
"2021-09-22T15:33:14.000Z","96.15","45"
"2021-09-22T15:33:14.000Z","96.24","46"
"2021-09-22T15:33:14.000Z","96.45","47"
"2021-09-22T15:33:14.000Z","93.86","5"
"2021-09-22T15:33:14.000Z","92.03","6"
"2021-09-22T15:33:14.000Z","92.18","7"
"2021-09-22T15:33:14.000Z","93.57","8"
"2021-09-22T15:33:14.000Z","93.64","9"
"2021-09-22T15:34:13.000Z","92.96","0"
"2021-09-22T15:34:13.000Z","92.55","1"
"2021-09-22T15:34:13.000Z","94.55","10"
"2021-09-22T15:34:13.000Z","93.9","11"
"2021-09-22T15:34:13.000Z","94.76","12"
"2021-09-22T15:34:13.000Z","93.94","13"
"2021-09-22T15:34:13.000Z","93.99","14"
"2021-09-22T15:34:13.000Z","92.82","15"
"2021-09-22T15:34:13.000Z","96.01","16"
"2021-09-22T15:34:13.000Z","95.47","17"
"2021-09-22T15:34:13.000Z","95.73","18"
"2021-09-22T15:34:13.000Z","95.93","19"
"2021-09-22T15:34:13.000Z","92.44","2"
"2021-09-22T15:34:13.000Z","99.31","20"
"2021-09-22T15:34:13.000Z","97.38","21"
"2021-09-22T15:34:13.000Z","95.68","22"
"2021-09-22T15:34:13.000Z","95.32","23"
"2021-09-22T15:34:13.000Z","96.74","24"
"2021-09-22T15:34:13.000Z","96.11","25"
"2021-09-22T15:34:13.000Z","98.06","26"
"2021-09-22T15:34:13.000Z","97.53","27"
"2021-09-22T15:34:13.000Z","98.97","28"
"2021-09-22T15:34:13.000Z","97.6","29"
"2021-09-22T15:34:13.000Z","93.3","3"
"2021-09-22T15:34:13.000Z","96.76","30"
"2021-09-22T15:34:13.000Z","95.25","31"
"2021-09-22T15:34:13.000Z","97.51","32"
"2021-09-22T15:34:13.000Z","96.55","33"
"2021-09-22T15:34:13.000Z","96.97","34"
"2021-09-22T15:34:13.000Z","96.68","35"
"2021-09-22T15:34:13.000Z","98.19","36"
"2021-09-22T15:34:13.000Z","97.59","37"
"2021-09-22T15:34:13.000Z","98.24","38"
"2021-09-22T15:34:13.000Z","97.58","39"
"2021-09-22T15:34:13.000Z","93.11","4"
"2021-09-22T15:34:13.000Z","97.18","40"
"2021-09-22T15:34:13.000Z","95.32","41"
"2021-09-22T15:34:13.000Z","96.14","42"
"2021-09-22T15:34:13.000Z","96.52","43"
"2021-09-22T15:34:13.000Z","95.53","44"
"2021-09-22T15:34:13.000Z","96.35","45"
"2021-09-22T15:34:13.000Z","96.53","46"
"2021-09-22T15:34:13.000Z","96.67","47"
"2021-09-22T15:34:13.000Z","94.32","5"
"2021-09-22T15:34:13.000Z","92.54","6"
"2021-09-22T15:34:13.000Z","92.76","7"
"2021-09-22T15:34:13.000Z","93.96","8"
"2021-09-22T15:34:13.000Z","94.12","9"
"2021-09-22T15:35:13.000Z","93.43","0"
"2021-09-22T15:35:13.000Z","92.89","1"
"2021-09-22T15:35:13.000Z","94.95","10"
"2021-09-22T15:35:13.000Z","94.33","11"
"2021-09-22T15:35:13.000Z","95.17","12"
"2021-09-22T15:35:13.000Z","94.34","13"
"2021-09-22T15:35:13.000Z","94.48","14"
"2021-09-22T15:35:13.000Z","93.23","15"
"2021-09-22T15:35:13.000Z","96.41","16"
"2021-09-22T15:35:13.000Z","95.93","17"
"2021-09-22T15:35:13.000Z","96.17","18"
"2021-09-22T15:35:13.000Z","96.47","19"
"2021-09-22T15:35:13.000Z","92.88","2"
"2021-09-22T15:35:13.000Z","99.9","20"
"2021-09-22T15:35:13.000Z","97.91","21"
"2021-09-22T15:35:13.000Z","96.23","22"
"2021-09-22T15:35:13.000Z","95.77","23"
"2021-09-22T15:35:13.000Z","97.09","24"
"2021-09-22T15:35:13.000Z","96.45","25"
"2021-09-22T15:35:13.000Z","98.56","26"
"2021-09-22T15:35:13.000Z","97.9","27"
"2021-09-22T15:35:13.000Z","99.36","28"
"2021-09-22T15:35:13.000Z","97.85","29"
"2021-09-22T15:35:13.000Z","93.69","3"
"2021-09-22T15:35:13.000Z","97.15","30"
"2021-09-22T15:35:13.000Z","95.58","31"
"2021-09-22T15:35:13.000Z","97.77","32"
"2021-09-22T15:35:13.000Z","96.93","33"
"2021-09-22T15:35:13.000Z","97.43","34"
"2021-09-22T15:35:13.000Z","96.96","35"
"2021-09-22T15:35:13.000Z","98.64","36"
"2021-09-22T15:35:13.000Z","97.85","37"
"2021-09-22T15:35:13.000Z","98.47","38"
"2021-09-22T15:35:13.000Z","97.81","39"
"2021-09-22T15:35:13.000Z","93.63","4"
"2021-09-22T15:35:13.000Z","97.51","40"
"2021-09-22T15:35:13.000Z","95.55","41"
"2021-09-22T15:35:13.000Z","96.42","42"
"2021-09-22T15:35:13.000Z","96.79","43"
"2021-09-22T15:35:13.000Z","95.67","44"
"2021-09-22T15:35:13.000Z","96.54","45"
"2021-09-22T15:35:13.000Z","96.87","46"
"2021-09-22T15:35:13.000Z","96.82","47"
"2021-09-22T15:35:13.000Z","94.73","5"
"2021-09-22T15:35:13.000Z","92.96","6"
"2021-09-22T15:35:13.000Z","93.15","7"
"2021-09-22T15:35:13.000Z","94.3","8"
"2021-09-22T15:35:13.000Z","94.54","9"
"2021-09-22T15:36:12.000Z","93.79","0"
"2021-09-22T15:36:12.000Z","93.39","1"
"2021-09-22T15:36:12.000Z","95.37","10"
"2021-09-22T15:36:12.000Z","94.63","11"
"2021-09-22T15:36:12.000Z","95.49","12"
"2021-09-22T15:36:12.000Z","94.75","13"
"2021-09-22T15:36:12.000Z","94.85","14"
"2021-09-22T15:36:12.000Z","93.54","15"
"2021-09-22T15:36:12.000Z","96.63","16"
"2021-09-22T15:36:12.000Z","96.26","17"
"2021-09-22T15:36:12.000Z","96.7","18"
"2021-09-22T15:36:12.000Z","96.86","19"
"2021-09-22T15:36:12.000Z","93.18","2"
"2021-09-22T15:36:12.000Z","100.28","20"
"2021-09-22T15:36:12.000Z","98.39","21"
"2021-09-22T15:36:12.000Z","96.56","22"
"2021-09-22T15:36:12.000Z","96.17","23"
"2021-09-22T15:36:12.000Z","97.36","24"
"2021-09-22T15:36:12.000Z","96.76","25"
"2021-09-22T15:36:12.000Z","98.84","26"
"2021-09-22T15:36:12.000Z","98.27","27"
"2021-09-22T15:36:12.000Z","99.7","28"
"2021-09-22T15:36:12.000Z","98.11","29"
"2021-09-22T15:36:12.000Z","94.14","3"
"2021-09-22T15:36:12.000Z","97.53","30"
"2021-09-22T15:36:12.000Z","95.99","31"
"2021-09-22T15:36:12.000Z","98.05","32"
"2021-09-22T15:36:12.000Z","97.16","33"
"2021-09-22T15:36:12.000Z","97.59","34"
"2021-09-22T15:36:12.000Z","97.31","35"
"2021-09-22T15:36:12.000Z","98.98","36"
"2021-09-22T15:36:12.000Z","98.09","37"
"2021-09-22T15:36:12.000Z","98.74","38"
"2021-09-22T15:36:12.000Z","98.17","39"
"2021-09-22T15:36:12.000Z","93.89","4"
"2021-09-22T15:36:12.000Z","97.69","40"
"2021-09-22T15:36:12.000Z","95.66","41"
"2021-09-22T15:36:12.000Z","96.55","42"
"2021-09-22T15:36:12.000Z","96.99","43"
"2021-09-22T15:36:12.000Z","95.89","44"
"2021-09-22T15:36:12.000Z","96.66","45"
"2021-09-22T15:36:12.000Z","96.94","46"
"2021-09-22T15:36:12.000Z","97.08","47"
"2021-09-22T15:36:12.000Z","95.05","5"
"2021-09-22T15:36:12.000Z","93.41","6"
"2021-09-22T15:36:12.000Z","93.64","7"
"2021-09-22T15:36:12.000Z","94.7","8"
"2021-09-22T15:36:12.000Z","94.87","9"
"2021-09-22T15:37:12.000Z","94.11","0"
"2021-09-22T15:37:12.000Z","93.66","1"
"2021-09-22T15:37:12.000Z","95.68","10"
"2021-09-22T15:37:12.000Z","95.05","11"
"2021-09-22T15:37:12.000Z","95.81","12"
"2021-09-22T15:37:12.000Z","94.98","13"
"2021-09-22T15:37:12.000Z","95.15","14"
"2021-09-22T15:37:12.000Z","93.92","15"
"2021-09-22T15:37:12.000Z","96.96","16"
"2021-09-22T15:37:12.000Z","96.57","17"
"2021-09-22T15:37:12.000Z","96.98","18"
"2021-09-22T15:37:12.000Z","97.1","19"
"2021-09-22T15:37:12.000Z","93.49","2"
"2021-09-22T15:37:12.000Z","100.66","20"
"2021-09-22T15:37:12.000Z","98.58","21"
"2021-09-22T15:37:12.000Z","96.86","22"
"2021-09-22T15:37:12.000Z","96.39","23"
"2021-09-22T15:37:12.000Z","97.61","24"
"2021-09-22T15:37:12.000Z","97.11","25"
"2021-09-22T15:37:12.000Z","99.17","26"
"2021-09-22T15:37:12.000Z","98.63","27"
"2021-09-22T15:37:12.000Z","100.02","28"
"2021-09-22T15:37:12.000Z","98.49","29"
"2021-09-22T15:37:12.000Z","94.44","3"
"2021-09-22T15:37:12.000Z","97.8","30"
"2021-09-22T15:37:12.000Z","96.19","31"
"2021-09-22T15:37:12.000Z","98.25","32"
"2021-09-22T15:37:12.000Z","97.42","33"
"2021-09-22T15:37:12.000Z","97.83","34"
"2021-09-22T15:37:12.000Z","97.52","35"
"2021-09-22T15:37:12.000Z","99.25","36"
