"time","Presens_data.pH_value","position"
"2021-09-30T15:25:13.000Z","6.88","12"
"2021-09-30T15:25:13.000Z","6.91","13"
"2021-09-30T15:25:13.000Z","6.95","14"
"2021-09-30T15:25:13.000Z","6.87","15"
"2021-09-30T15:25:13.000Z","6.95","16"
"2021-09-30T15:25:13.000Z","6.97","17"
"2021-09-30T15:25:13.000Z","6.93","18"
"2021-09-30T15:25:13.000Z","6.99","19"
"2021-09-30T15:25:13.000Z","6.97","2"
"2021-09-30T15:25:13.000Z","6.86","20"
"2021-09-30T15:25:13.000Z","6.86","21"
"2021-09-30T15:25:13.000Z","6.96","22"
"2021-09-30T15:25:13.000Z","6.98","23"
"2021-09-30T15:25:13.000Z","6.96","24"
"2021-09-30T15:25:13.000Z","7","25"
"2021-09-30T15:25:13.000Z","6.89","26"
"2021-09-30T15:25:13.000Z","6.97","27"
"2021-09-30T15:25:13.000Z","6.9","28"
"2021-09-30T15:25:13.000Z","6.89","29"
"2021-09-30T15:25:13.000Z","6.95","3"
"2021-09-30T15:25:13.000Z","6.92","30"
"2021-09-30T15:25:13.000Z","6.93","31"
"2021-09-30T15:25:13.000Z","6.9","32"
"2021-09-30T15:25:13.000Z","6.79","33"
"2021-09-30T15:25:13.000Z","7.02","34"
"2021-09-30T15:25:13.000Z","6.94","35"
"2021-09-30T15:25:13.000Z","6.97","36"
"2021-09-30T15:25:13.000Z","6.92","37"
"2021-09-30T15:25:13.000Z","6.94","38"
"2021-09-30T15:25:13.000Z","6.86","39"
"2021-09-30T15:25:13.000Z","6.9","4"
"2021-09-30T15:25:13.000Z","6.66","40"
"2021-09-30T15:25:13.000Z","6.76","41"
"2021-09-30T15:25:13.000Z","6.75","42"
"2021-09-30T15:25:13.000Z","6.75","43"
"2021-09-30T15:25:13.000Z","6.77","44"
"2021-09-30T15:25:13.000Z","6.69","45"
"2021-09-30T15:25:13.000Z","6.65","46"
"2021-09-30T15:25:13.000Z","6.67","47"
"2021-09-30T15:25:13.000Z","6.88","5"
"2021-09-30T15:25:13.000Z","6.94","6"
"2021-09-30T15:25:13.000Z","6.93","7"
"2021-09-30T15:25:13.000Z","6.86","8"
"2021-09-30T15:25:13.000Z","6.98","9"
"2021-09-30T15:25:57.000Z","6.98","0"
"2021-09-30T15:25:57.000Z","7.03","1"
"2021-09-30T15:25:57.000Z","6.97","10"
"2021-09-30T15:25:57.000Z","6.93","11"
"2021-09-30T15:25:57.000Z","6.9","12"
"2021-09-30T15:25:57.000Z","6.91","13"
"2021-09-30T15:25:57.000Z","6.96","14"
"2021-09-30T15:25:57.000Z","6.88","15"
"2021-09-30T15:25:57.000Z","6.96","16"
"2021-09-30T15:25:57.000Z","6.98","17"
"2021-09-30T15:25:57.000Z","6.94","18"
"2021-09-30T15:25:57.000Z","7","19"
"2021-09-30T15:25:57.000Z","6.98","2"
"2021-09-30T15:25:57.000Z","6.88","20"
"2021-09-30T15:25:57.000Z","6.87","21"
"2021-09-30T15:25:57.000Z","6.97","22"
"2021-09-30T15:25:57.000Z","6.99","23"
"2021-09-30T15:25:57.000Z","6.99","24"
"2021-09-30T15:25:57.000Z","7.01","25"
"2021-09-30T15:25:57.000Z","6.92","26"
"2021-09-30T15:25:57.000Z","6.98","27"
"2021-09-30T15:25:57.000Z","6.92","28"
"2021-09-30T15:25:57.000Z","6.9","29"
"2021-09-30T15:25:57.000Z","6.96","3"
"2021-09-30T15:25:57.000Z","6.93","30"
"2021-09-30T15:25:57.000Z","6.94","31"
"2021-09-30T15:25:57.000Z","6.92","32"
"2021-09-30T15:25:57.000Z","6.84","33"
"2021-09-30T15:25:57.000Z","7.03","34"
"2021-09-30T15:25:57.000Z","6.97","35"
"2021-09-30T15:25:57.000Z","6.99","36"
"2021-09-30T15:25:57.000Z","6.95","37"
"2021-09-30T15:25:57.000Z","6.96","38"
"2021-09-30T15:25:57.000Z","6.89","39"
"2021-09-30T15:25:57.000Z","6.91","4"
"2021-09-30T15:25:57.000Z","6.75","40"
"2021-09-30T15:25:57.000Z","6.83","41"
"2021-09-30T15:25:57.000Z","6.84","42"
"2021-09-30T15:25:57.000Z","6.84","43"
"2021-09-30T15:25:57.000Z","6.84","44"
"2021-09-30T15:25:57.000Z","6.78","45"
"2021-09-30T15:25:57.000Z","6.74","46"
"2021-09-30T15:25:57.000Z","6.76","47"
"2021-09-30T15:25:57.000Z","6.89","5"
"2021-09-30T15:25:57.000Z","6.94","6"
"2021-09-30T15:25:57.000Z","6.94","7"
"2021-09-30T15:25:57.000Z","6.87","8"
"2021-09-30T15:25:57.000Z","6.99","9"
"2021-09-30T15:26:42.000Z","6.99","0"
"2021-09-30T15:26:42.000Z","7.03","1"
"2021-09-30T15:26:42.000Z","6.97","10"
"2021-09-30T15:26:42.000Z","6.94","11"
"2021-09-30T15:26:42.000Z","6.9","12"
"2021-09-30T15:26:42.000Z","6.92","13"
"2021-09-30T15:26:42.000Z","6.96","14"
"2021-09-30T15:26:42.000Z","6.89","15"
"2021-09-30T15:26:42.000Z","6.97","16"
"2021-09-30T15:26:42.000Z","6.99","17"
"2021-09-30T15:26:42.000Z","6.95","18"
"2021-09-30T15:26:42.000Z","7.01","19"
"2021-09-30T15:26:42.000Z","6.99","2"
"2021-09-30T15:26:42.000Z","6.89","20"
"2021-09-30T15:26:42.000Z","6.88","21"
"2021-09-30T15:26:42.000Z","6.98","22"
"2021-09-30T15:26:42.000Z","6.99","23"
"2021-09-30T15:26:42.000Z","7","24"
"2021-09-30T15:26:42.000Z","7.01","25"
"2021-09-30T15:26:42.000Z","6.94","26"
"2021-09-30T15:26:42.000Z","6.99","27"
"2021-09-30T15:26:42.000Z","6.93","28"
"2021-09-30T15:26:42.000Z","6.91","29"
"2021-09-30T15:26:42.000Z","6.97","3"
"2021-09-30T15:26:42.000Z","6.94","30"
"2021-09-30T15:26:42.000Z","6.94","31"
"2021-09-30T15:26:42.000Z","6.94","32"
"2021-09-30T15:26:42.000Z","6.88","33"
"2021-09-30T15:26:42.000Z","7.05","34"
"2021-09-30T15:26:42.000Z","6.99","35"
"2021-09-30T15:26:42.000Z","7","36"
"2021-09-30T15:26:42.000Z","6.97","37"
"2021-09-30T15:26:42.000Z","6.98","38"
"2021-09-30T15:26:42.000Z","6.92","39"
"2021-09-30T15:26:42.000Z","6.92","4"
"2021-09-30T15:26:42.000Z","6.81","40"
"2021-09-30T15:26:42.000Z","6.89","41"
"2021-09-30T15:26:42.000Z","6.9","42"
"2021-09-30T15:26:42.000Z","6.91","43"
"2021-09-30T15:26:42.000Z","6.89","44"
"2021-09-30T15:26:42.000Z","6.84","45"
"2021-09-30T15:26:42.000Z","6.81","46"
"2021-09-30T15:26:42.000Z","6.83","47"
"2021-09-30T15:26:42.000Z","6.9","5"
"2021-09-30T15:26:42.000Z","6.95","6"
"2021-09-30T15:26:42.000Z","6.94","7"
"2021-09-30T15:26:42.000Z","6.88","8"
"2021-09-30T15:26:42.000Z","7","9"
"2021-09-30T15:27:26.000Z","6.99","0"
"2021-09-30T15:27:26.000Z","7.04","1"
"2021-09-30T15:27:26.000Z","6.97","10"
"2021-09-30T15:27:26.000Z","6.94","11"
"2021-09-30T15:27:26.000Z","6.91","12"
"2021-09-30T15:27:26.000Z","6.92","13"
"2021-09-30T15:27:26.000Z","6.96","14"
"2021-09-30T15:27:26.000Z","6.9","15"
"2021-09-30T15:27:26.000Z","6.97","16"
"2021-09-30T15:27:26.000Z","6.99","17"
"2021-09-30T15:27:26.000Z","6.95","18"
"2021-09-30T15:27:26.000Z","7.01","19"
"2021-09-30T15:27:26.000Z","7","2"
"2021-09-30T15:27:26.000Z","6.9","20"
"2021-09-30T15:27:26.000Z","6.89","21"
"2021-09-30T15:27:26.000Z","6.98","22"
"2021-09-30T15:27:26.000Z","7","23"
"2021-09-30T15:27:26.000Z","7.02","24"
"2021-09-30T15:27:26.000Z","7.02","25"
"2021-09-30T15:27:26.000Z","6.95","26"
"2021-09-30T15:27:26.000Z","6.99","27"
"2021-09-30T15:27:26.000Z","6.94","28"
"2021-09-30T15:27:26.000Z","6.92","29"
"2021-09-30T15:27:26.000Z","6.98","3"
"2021-09-30T15:27:26.000Z","6.94","30"
"2021-09-30T15:27:26.000Z","6.95","31"
"2021-09-30T15:27:26.000Z","6.95","32"
"2021-09-30T15:27:26.000Z","6.91","33"
"2021-09-30T15:27:26.000Z","7.05","34"
"2021-09-30T15:27:26.000Z","7.01","35"
"2021-09-30T15:27:26.000Z","7.01","36"
"2021-09-30T15:27:26.000Z","6.98","37"
"2021-09-30T15:27:26.000Z","6.99","38"
"2021-09-30T15:27:26.000Z","6.94","39"
"2021-09-30T15:27:26.000Z","6.92","4"
"2021-09-30T15:27:26.000Z","6.85","40"
"2021-09-30T15:27:26.000Z","6.93","41"
"2021-09-30T15:27:26.000Z","6.95","42"
"2021-09-30T15:27:26.000Z","6.96","43"
"2021-09-30T15:27:26.000Z","6.92","44"
"2021-09-30T15:27:26.000Z","6.89","45"
"2021-09-30T15:27:26.000Z","6.86","46"
"2021-09-30T15:27:26.000Z","6.88","47"
"2021-09-30T15:27:26.000Z","6.9","5"
"2021-09-30T15:27:26.000Z","6.96","6"
"2021-09-30T15:27:26.000Z","6.95","7"
"2021-09-30T15:27:26.000Z","6.88","8"
"2021-09-30T15:27:26.000Z","7.01","9"
"2021-09-30T15:28:10.000Z","7","0"
"2021-09-30T15:28:10.000Z","7.04","1"
"2021-09-30T15:28:10.000Z","6.98","10"
"2021-09-30T15:28:10.000Z","6.94","11"
"2021-09-30T15:28:10.000Z","6.91","12"
"2021-09-30T15:28:10.000Z","6.92","13"
"2021-09-30T15:28:10.000Z","6.97","14"
"2021-09-30T15:28:10.000Z","6.9","15"
"2021-09-30T15:28:10.000Z","6.97","16"
"2021-09-30T15:28:10.000Z","7","17"
"2021-09-30T15:28:10.000Z","6.96","18"
"2021-09-30T15:28:10.000Z","7.02","19"
"2021-09-30T15:28:10.000Z","7","2"
"2021-09-30T15:28:10.000Z","6.9","20"
"2021-09-30T15:28:10.000Z","6.89","21"
"2021-09-30T15:28:10.000Z","6.99","22"
"2021-09-30T15:28:10.000Z","7","23"
"2021-09-30T15:28:10.000Z","7.03","24"
"2021-09-30T15:28:10.000Z","7.02","25"
"2021-09-30T15:28:10.000Z","6.96","26"
"2021-09-30T15:28:10.000Z","6.99","27"
"2021-09-30T15:28:10.000Z","6.94","28"
"2021-09-30T15:28:10.000Z","6.92","29"
"2021-09-30T15:28:10.000Z","6.98","3"
"2021-09-30T15:28:10.000Z","6.94","30"
"2021-09-30T15:28:10.000Z","6.95","31"
"2021-09-30T15:28:10.000Z","6.97","32"
"2021-09-30T15:28:10.000Z","6.93","33"
"2021-09-30T15:28:10.000Z","7.06","34"
"2021-09-30T15:28:10.000Z","7.02","35"
"2021-09-30T15:28:10.000Z","7.02","36"
"2021-09-30T15:28:10.000Z","6.99","37"
"2021-09-30T15:28:10.000Z","7.01","38"
"2021-09-30T15:28:10.000Z","6.95","39"
"2021-09-30T15:28:10.000Z","6.93","4"
"2021-09-30T15:28:10.000Z","6.88","40"
"2021-09-30T15:28:10.000Z","6.95","41"
"2021-09-30T15:28:10.000Z","6.98","42"
"2021-09-30T15:28:10.000Z","7","43"
"2021-09-30T15:28:10.000Z","6.94","44"
"2021-09-30T15:28:10.000Z","6.92","45"
"2021-09-30T15:28:10.000Z","6.9","46"
"2021-09-30T15:28:10.000Z","6.92","47"
"2021-09-30T15:28:10.000Z","6.91","5"
"2021-09-30T15:28:10.000Z","6.96","6"
"2021-09-30T15:28:10.000Z","6.95","7"
"2021-09-30T15:28:10.000Z","6.89","8"
"2021-09-30T15:28:10.000Z","7.01","9"
"2021-09-30T15:28:54.000Z","7","0"
"2021-09-30T15:28:54.000Z","7.04","1"
"2021-09-30T15:28:54.000Z","6.98","10"
"2021-09-30T15:28:54.000Z","6.95","11"
"2021-09-30T15:28:54.000Z","6.91","12"
"2021-09-30T15:28:54.000Z","6.93","13"
"2021-09-30T15:28:54.000Z","6.97","14"
"2021-09-30T15:28:54.000Z","6.9","15"
"2021-09-30T15:28:54.000Z","6.98","16"
"2021-09-30T15:28:54.000Z","7.01","17"
"2021-09-30T15:28:54.000Z","6.96","18"
"2021-09-30T15:28:54.000Z","7.02","19"
"2021-09-30T15:28:54.000Z","7","2"
"2021-09-30T15:28:54.000Z","6.91","20"
"2021-09-30T15:28:54.000Z","6.9","21"
"2021-09-30T15:28:54.000Z","6.99","22"
"2021-09-30T15:28:54.000Z","7.01","23"
"2021-09-30T15:28:54.000Z","7.04","24"
"2021-09-30T15:28:54.000Z","7.03","25"
"2021-09-30T15:28:54.000Z","6.97","26"
"2021-09-30T15:28:54.000Z","7","27"
"2021-09-30T15:28:54.000Z","6.94","28"
"2021-09-30T15:28:54.000Z","6.93","29"
"2021-09-30T15:28:54.000Z","6.98","3"
"2021-09-30T15:28:54.000Z","6.95","30"
"2021-09-30T15:28:54.000Z","6.95","31"
"2021-09-30T15:28:54.000Z","6.98","32"
"2021-09-30T15:28:54.000Z","6.94","33"
"2021-09-30T15:28:54.000Z","7.06","34"
"2021-09-30T15:28:54.000Z","7.03","35"
"2021-09-30T15:28:54.000Z","7.03","36"
"2021-09-30T15:28:54.000Z","7","37"
"2021-09-30T15:28:54.000Z","7.01","38"
"2021-09-30T15:28:54.000Z","6.96","39"
"2021-09-30T15:28:54.000Z","6.93","4"
"2021-09-30T15:28:54.000Z","6.91","40"
"2021-09-30T15:28:54.000Z","6.97","41"
"2021-09-30T15:28:54.000Z","7","42"
"2021-09-30T15:28:54.000Z","7.03","43"
"2021-09-30T15:28:54.000Z","6.96","44"
"2021-09-30T15:28:54.000Z","6.94","45"
"2021-09-30T15:28:54.000Z","6.93","46"
"2021-09-30T15:28:54.000Z","6.94","47"
"2021-09-30T15:28:54.000Z","6.91","5"
"2021-09-30T15:28:54.000Z","6.96","6"
"2021-09-30T15:28:54.000Z","6.96","7"
"2021-09-30T15:28:54.000Z","6.89","8"
"2021-09-30T15:28:54.000Z","7.01","9"
"2021-09-30T15:29:38.000Z","7.01","0"
"2021-09-30T15:29:38.000Z","7.05","1"
"2021-09-30T15:29:38.000Z","6.98","10"
"2021-09-30T15:29:38.000Z","6.95","11"
"2021-09-30T15:29:38.000Z","6.92","12"
"2021-09-30T15:29:38.000Z","6.93","13"
"2021-09-30T15:29:38.000Z","6.97","14"
"2021-09-30T15:29:38.000Z","6.91","15"
"2021-09-30T15:29:38.000Z","6.98","16"
"2021-09-30T15:29:38.000Z","7.01","17"
"2021-09-30T15:29:38.000Z","6.96","18"
"2021-09-30T15:29:38.000Z","7.02","19"
"2021-09-30T15:29:38.000Z","7.01","2"
"2021-09-30T15:29:38.000Z","6.92","20"
"2021-09-30T15:29:38.000Z","6.9","21"
"2021-09-30T15:29:38.000Z","7","22"
"2021-09-30T15:29:38.000Z","7.01","23"
"2021-09-30T15:29:38.000Z","7.05","24"
"2021-09-30T15:29:38.000Z","7.03","25"
"2021-09-30T15:29:38.000Z","6.98","26"
"2021-09-30T15:29:38.000Z","7","27"
"2021-09-30T15:29:38.000Z","6.95","28"
"2021-09-30T15:29:38.000Z","6.93","29"
"2021-09-30T15:29:38.000Z","6.99","3"
"2021-09-30T15:29:38.000Z","6.95","30"
"2021-09-30T15:29:38.000Z","6.96","31"
"2021-09-30T15:29:38.000Z","6.98","32"
"2021-09-30T15:29:38.000Z","6.95","33"
"2021-09-30T15:29:38.000Z","7.06","34"
"2021-09-30T15:29:38.000Z","7.03","35"
"2021-09-30T15:29:38.000Z","7.03","36"
"2021-09-30T15:29:38.000Z","7.01","37"
"2021-09-30T15:29:38.000Z","7.02","38"
"2021-09-30T15:29:38.000Z","6.97","39"
"2021-09-30T15:29:38.000Z","6.93","4"
"2021-09-30T15:29:38.000Z","6.92","40"
"2021-09-30T15:29:38.000Z","6.99","41"
"2021-09-30T15:29:38.000Z","7.02","42"
"2021-09-30T15:29:38.000Z","7.05","43"
"2021-09-30T15:29:38.000Z","6.97","44"
"2021-09-30T15:29:38.000Z","6.96","45"
"2021-09-30T15:29:38.000Z","6.94","46"
"2021-09-30T15:29:38.000Z","6.96","47"
"2021-09-30T15:29:38.000Z","6.91","5"
"2021-09-30T15:29:38.000Z","6.96","6"
"2021-09-30T15:29:38.000Z","6.96","7"
"2021-09-30T15:29:38.000Z","6.89","8"
"2021-09-30T15:29:38.000Z","7.02","9"
"2021-09-30T15:30:23.000Z","7.01","0"
"2021-09-30T15:30:23.000Z","7.05","1"
"2021-09-30T15:30:23.000Z","6.99","10"
"2021-09-30T15:30:23.000Z","6.95","11"
"2021-09-30T15:30:23.000Z","6.92","12"
"2021-09-30T15:30:23.000Z","6.93","13"
"2021-09-30T15:30:23.000Z","6.97","14"
"2021-09-30T15:30:23.000Z","6.91","15"
"2021-09-30T15:30:23.000Z","6.98","16"
"2021-09-30T15:30:23.000Z","7.01","17"
"2021-09-30T15:30:23.000Z","6.97","18"
"2021-09-30T15:30:23.000Z","7.03","19"
"2021-09-30T15:30:23.000Z","7.01","2"
"2021-09-30T15:30:23.000Z","6.92","20"
"2021-09-30T15:30:23.000Z","6.9","21"
"2021-09-30T15:30:23.000Z","7","22"
"2021-09-30T15:30:23.000Z","7.01","23"
"2021-09-30T15:30:23.000Z","7.05","24"
"2021-09-30T15:30:23.000Z","7.03","25"
"2021-09-30T15:30:23.000Z","6.99","26"
"2021-09-30T15:30:23.000Z","7","27"
"2021-09-30T15:30:23.000Z","6.95","28"
"2021-09-30T15:30:23.000Z","6.93","29"
"2021-09-30T15:30:23.000Z","6.99","3"
"2021-09-30T15:30:23.000Z","6.95","30"
"2021-09-30T15:30:23.000Z","6.96","31"
"2021-09-30T15:30:23.000Z","6.99","32"
"2021-09-30T15:30:23.000Z","6.96","33"
"2021-09-30T15:30:23.000Z","7.07","34"
"2021-09-30T15:30:23.000Z","7.04","35"
"2021-09-30T15:30:23.000Z","7.03","36"
"2021-09-30T15:30:23.000Z","7.02","37"
"2021-09-30T15:30:23.000Z","7.02","38"
"2021-09-30T15:30:23.000Z","6.97","39"
"2021-09-30T15:30:23.000Z","6.94","4"
"2021-09-30T15:30:23.000Z","6.93","40"
"2021-09-30T15:30:23.000Z","7","41"
"2021-09-30T15:30:23.000Z","7.03","42"
"2021-09-30T15:30:23.000Z","7.06","43"
"2021-09-30T15:30:23.000Z","6.97","44"
"2021-09-30T15:30:23.000Z","6.97","45"
"2021-09-30T15:30:23.000Z","6.96","46"
"2021-09-30T15:30:23.000Z","6.97","47"
"2021-09-30T15:30:23.000Z","6.91","5"
"2021-09-30T15:30:23.000Z","6.97","6"
"2021-09-30T15:30:23.000Z","6.96","7"
"2021-09-30T15:30:23.000Z","6.89","8"
"2021-09-30T15:30:23.000Z","7.02","9"
"2021-09-30T15:31:07.000Z","7.01","0"
"2021-09-30T15:31:07.000Z","7.05","1"
"2021-09-30T15:31:07.000Z","6.99","10"
"2021-09-30T15:31:07.000Z","6.96","11"
"2021-09-30T15:31:07.000Z","6.92","12"
"2021-09-30T15:31:07.000Z","6.93","13"
"2021-09-30T15:31:07.000Z","6.98","14"
"2021-09-30T15:31:07.000Z","6.91","15"
"2021-09-30T15:31:07.000Z","6.98","16"
"2021-09-30T15:31:07.000Z","7.01","17"
"2021-09-30T15:31:07.000Z","6.97","18"
"2021-09-30T15:31:07.000Z","7.03","19"
"2021-09-30T15:31:07.000Z","7.01","2"
"2021-09-30T15:31:07.000Z","6.93","20"
"2021-09-30T15:31:07.000Z","6.91","21"
"2021-09-30T15:31:07.000Z","7","22"
"2021-09-30T15:31:07.000Z","7.01","23"
"2021-09-30T15:31:07.000Z","7.05","24"
"2021-09-30T15:31:07.000Z","7.04","25"
"2021-09-30T15:31:07.000Z","6.99","26"
"2021-09-30T15:31:07.000Z","7","27"
"2021-09-30T15:31:07.000Z","6.96","28"
"2021-09-30T15:31:07.000Z","6.94","29"
"2021-09-30T15:31:07.000Z","6.99","3"
"2021-09-30T15:31:07.000Z","6.95","30"
"2021-09-30T15:31:07.000Z","6.96","31"
"2021-09-30T15:31:07.000Z","6.99","32"
"2021-09-30T15:31:07.000Z","6.97","33"
"2021-09-30T15:31:07.000Z","7.07","34"
"2021-09-30T15:31:07.000Z","7.04","35"
"2021-09-30T15:31:07.000Z","7.04","36"
"2021-09-30T15:31:07.000Z","7.02","37"
"2021-09-30T15:31:07.000Z","7.03","38"
"2021-09-30T15:31:07.000Z","6.98","39"
"2021-09-30T15:31:07.000Z","6.94","4"
"2021-09-30T15:31:07.000Z","6.94","40"
"2021-09-30T15:31:07.000Z","7.01","41"
"2021-09-30T15:31:07.000Z","7.04","42"
"2021-09-30T15:31:07.000Z","7.07","43"
"2021-09-30T15:31:07.000Z","6.98","44"
"2021-09-30T15:31:07.000Z","6.98","45"
"2021-09-30T15:31:07.000Z","6.97","46"
"2021-09-30T15:31:07.000Z","6.98","47"
"2021-09-30T15:31:07.000Z","6.91","5"
"2021-09-30T15:31:07.000Z","6.97","6"
"2021-09-30T15:31:07.000Z","6.96","7"
"2021-09-30T15:31:07.000Z","6.9","8"
"2021-09-30T15:31:07.000Z","7.02","9"
"2021-09-30T15:31:51.000Z","7.01","0"
"2021-09-30T15:31:51.000Z","7.05","1"
"2021-09-30T15:31:51.000Z","6.99","10"
"2021-09-30T15:31:51.000Z","6.96","11"
"2021-09-30T15:31:51.000Z","6.93","12"
"2021-09-30T15:31:51.000Z","6.93","13"
"2021-09-30T15:31:51.000Z","6.98","14"
"2021-09-30T15:31:51.000Z","6.92","15"
"2021-09-30T15:31:51.000Z","6.99","16"
"2021-09-30T15:31:51.000Z","7.02","17"
"2021-09-30T15:31:51.000Z","6.97","18"
"2021-09-30T15:31:51.000Z","7.03","19"
"2021-09-30T15:31:51.000Z","7.02","2"
"2021-09-30T15:31:51.000Z","6.93","20"
"2021-09-30T15:31:51.000Z","6.91","21"
"2021-09-30T15:31:51.000Z","7","22"
"2021-09-30T15:31:51.000Z","7.02","23"
"2021-09-30T15:31:51.000Z","7.06","24"
"2021-09-30T15:31:51.000Z","7.04","25"
"2021-09-30T15:31:51.000Z","7","26"
"2021-09-30T15:31:51.000Z","7.01","27"
"2021-09-30T15:31:51.000Z","6.96","28"
"2021-09-30T15:31:51.000Z","6.94","29"
"2021-09-30T15:31:51.000Z","6.99","3"
"2021-09-30T15:31:51.000Z","6.95","30"
"2021-09-30T15:31:51.000Z","6.96","31"
"2021-09-30T15:31:51.000Z","6.99","32"
"2021-09-30T15:31:51.000Z","6.98","33"
"2021-09-30T15:31:51.000Z","7.07","34"
"2021-09-30T15:31:51.000Z","7.05","35"
"2021-09-30T15:31:51.000Z","7.04","36"
"2021-09-30T15:31:51.000Z","7.03","37"
"2021-09-30T15:31:51.000Z","7.03","38"
"2021-09-30T15:31:51.000Z","6.98","39"
"2021-09-30T15:31:51.000Z","6.94","4"
"2021-09-30T15:31:51.000Z","6.95","40"
"2021-09-30T15:31:51.000Z","7.02","41"
"2021-09-30T15:31:51.000Z","7.04","42"
"2021-09-30T15:31:51.000Z","7.08","43"
"2021-09-30T15:31:51.000Z","6.98","44"
"2021-09-30T15:31:51.000Z","6.98","45"
"2021-09-30T15:31:51.000Z","6.98","46"
"2021-09-30T15:31:51.000Z","6.99","47"
"2021-09-30T15:31:51.000Z","6.91","5"
"2021-09-30T15:31:51.000Z","6.97","6"
"2021-09-30T15:31:51.000Z","6.97","7"
"2021-09-30T15:31:51.000Z","6.9","8"
"2021-09-30T15:31:51.000Z","7.03","9"
"2021-09-30T15:32:35.000Z","7.01","0"
"2021-09-30T15:32:35.000Z","7.06","1"
"2021-09-30T15:32:35.000Z","6.99","10"
"2021-09-30T15:32:35.000Z","6.96","11"
"2021-09-30T15:32:35.000Z","6.93","12"
"2021-09-30T15:32:35.000Z","6.94","13"
"2021-09-30T15:32:35.000Z","6.98","14"
"2021-09-30T15:32:35.000Z","6.92","15"
"2021-09-30T15:32:35.000Z","6.99","16"
"2021-09-30T15:32:35.000Z","7.02","17"
"2021-09-30T15:32:35.000Z","6.97","18"
"2021-09-30T15:32:35.000Z","7.03","19"
"2021-09-30T15:32:35.000Z","7.02","2"
"2021-09-30T15:32:35.000Z","6.93","20"
"2021-09-30T15:32:35.000Z","6.91","21"
"2021-09-30T15:32:35.000Z","7.01","22"
"2021-09-30T15:32:35.000Z","7.02","23"
"2021-09-30T15:32:35.000Z","7.06","24"
"2021-09-30T15:32:35.000Z","7.04","25"
"2021-09-30T15:32:35.000Z","7","26"
"2021-09-30T15:32:35.000Z","7.01","27"
"2021-09-30T15:32:35.000Z","6.96","28"
"2021-09-30T15:32:35.000Z","6.94","29"
"2021-09-30T15:32:35.000Z","6.99","3"
"2021-09-30T15:32:35.000Z","6.96","30"
"2021-09-30T15:32:35.000Z","6.96","31"
"2021-09-30T15:32:35.000Z","7","32"
"2021-09-30T15:32:35.000Z","6.98","33"
"2021-09-30T15:32:35.000Z","7.07","34"
"2021-09-30T15:32:35.000Z","7.05","35"
"2021-09-30T15:32:35.000Z","7.04","36"
"2021-09-30T15:32:35.000Z","7.03","37"
"2021-09-30T15:32:35.000Z","7.04","38"
