"time","Presens_data.O2_value","position"
"2021-09-30T15:25:13.000Z","81.48","37"
"2021-09-30T15:25:13.000Z","87.7","38"
"2021-09-30T15:25:13.000Z","88.6","39"
"2021-09-30T15:25:13.000Z","78.38","4"
"2021-09-30T15:25:13.000Z","90.62","40"
"2021-09-30T15:25:13.000Z","88.89","41"
"2021-09-30T15:25:13.000Z","91.05","42"
"2021-09-30T15:25:13.000Z","92.59","43"
"2021-09-30T15:25:13.000Z","89.65","44"
"2021-09-30T15:25:13.000Z","90.24","45"
"2021-09-30T15:25:13.000Z","91.2","46"
"2021-09-30T15:25:13.000Z","90.39","47"
"2021-09-30T15:25:13.000Z","81.37","5"
"2021-09-30T15:25:13.000Z","79.62","6"
"2021-09-30T15:25:13.000Z","80","7"
"2021-09-30T15:25:13.000Z","82.26","8"
"2021-09-30T15:25:13.000Z","82.43","9"
"2021-09-30T15:25:57.000Z","85.78","0"
"2021-09-30T15:25:57.000Z","83.88","1"
"2021-09-30T15:25:57.000Z","86.68","10"
"2021-09-30T15:25:57.000Z","85.87","11"
"2021-09-30T15:25:57.000Z","85.79","12"
"2021-09-30T15:25:57.000Z","86.13","13"
"2021-09-30T15:25:57.000Z","84.96","14"
"2021-09-30T15:25:57.000Z","83.65","15"
"2021-09-30T15:25:57.000Z","87.53","16"
"2021-09-30T15:25:57.000Z","87.31","17"
"2021-09-30T15:25:57.000Z","87.44","18"
"2021-09-30T15:25:57.000Z","87.56","19"
"2021-09-30T15:25:57.000Z","86.78","2"
"2021-09-30T15:25:57.000Z","88.64","20"
"2021-09-30T15:25:57.000Z","85.83","21"
"2021-09-30T15:25:57.000Z","87.1","22"
"2021-09-30T15:25:57.000Z","87.37","23"
"2021-09-30T15:25:57.000Z","91.09","24"
"2021-09-30T15:25:57.000Z","90.22","25"
"2021-09-30T15:25:57.000Z","89.72","26"
"2021-09-30T15:25:57.000Z","88.99","27"
"2021-09-30T15:25:57.000Z","89.67","28"
"2021-09-30T15:25:57.000Z","88.74","29"
"2021-09-30T15:25:57.000Z","84.81","3"
"2021-09-30T15:25:57.000Z","89.08","30"
"2021-09-30T15:25:57.000Z","87.53","31"
"2021-09-30T15:25:57.000Z","91.44","32"
"2021-09-30T15:25:57.000Z","90.02","33"
"2021-09-30T15:25:57.000Z","92.61","34"
"2021-09-30T15:25:57.000Z","91.53","35"
"2021-09-30T15:25:57.000Z","93.83","36"
"2021-09-30T15:25:57.000Z","85.32","37"
"2021-09-30T15:25:57.000Z","90.39","38"
"2021-09-30T15:25:57.000Z","91.02","39"
"2021-09-30T15:25:57.000Z","82.97","4"
"2021-09-30T15:25:57.000Z","92.27","40"
"2021-09-30T15:25:57.000Z","90.55","41"
"2021-09-30T15:25:57.000Z","92.8","42"
"2021-09-30T15:25:57.000Z","93.99","43"
"2021-09-30T15:25:57.000Z","91.5","44"
"2021-09-30T15:25:57.000Z","92.02","45"
"2021-09-30T15:25:57.000Z","92.67","46"
"2021-09-30T15:25:57.000Z","92.23","47"
"2021-09-30T15:25:57.000Z","85.54","5"
"2021-09-30T15:25:57.000Z","83.69","6"
"2021-09-30T15:25:57.000Z","84.3","7"
"2021-09-30T15:25:57.000Z","86.25","8"
"2021-09-30T15:25:57.000Z","86.55","9"
"2021-09-30T15:26:42.000Z","88.3","0"
"2021-09-30T15:26:42.000Z","86.47","1"
"2021-09-30T15:26:42.000Z","88.74","10"
"2021-09-30T15:26:42.000Z","88.07","11"
"2021-09-30T15:26:42.000Z","87.82","12"
"2021-09-30T15:26:42.000Z","88.31","13"
"2021-09-30T15:26:42.000Z","87.5","14"
"2021-09-30T15:26:42.000Z","85.95","15"
"2021-09-30T15:26:42.000Z","89.42","16"
"2021-09-30T15:26:42.000Z","89.17","17"
"2021-09-30T15:26:42.000Z","89.48","18"
"2021-09-30T15:26:42.000Z","89.45","19"
"2021-09-30T15:26:42.000Z","88.82","2"
"2021-09-30T15:26:42.000Z","90.47","20"
"2021-09-30T15:26:42.000Z","88.16","21"
"2021-09-30T15:26:42.000Z","89.07","22"
"2021-09-30T15:26:42.000Z","89.18","23"
"2021-09-30T15:26:42.000Z","92.83","24"
"2021-09-30T15:26:42.000Z","91.86","25"
"2021-09-30T15:26:42.000Z","91.53","26"
"2021-09-30T15:26:42.000Z","90.76","27"
"2021-09-30T15:26:42.000Z","91.42","28"
"2021-09-30T15:26:42.000Z","90.59","29"
"2021-09-30T15:26:42.000Z","87.35","3"
"2021-09-30T15:26:42.000Z","90.95","30"
"2021-09-30T15:26:42.000Z","89.51","31"
"2021-09-30T15:26:42.000Z","93.04","32"
"2021-09-30T15:26:42.000Z","91.55","33"
"2021-09-30T15:26:42.000Z","94.1","34"
"2021-09-30T15:26:42.000Z","92.91","35"
"2021-09-30T15:26:42.000Z","95.18","36"
"2021-09-30T15:26:42.000Z","87.3","37"
"2021-09-30T15:26:42.000Z","91.81","38"
"2021-09-30T15:26:42.000Z","92.45","39"
"2021-09-30T15:26:42.000Z","85.87","4"
"2021-09-30T15:26:42.000Z","93.33","40"
"2021-09-30T15:26:42.000Z","91.68","41"
"2021-09-30T15:26:42.000Z","93.98","42"
"2021-09-30T15:26:42.000Z","94.96","43"
"2021-09-30T15:26:42.000Z","92.77","44"
"2021-09-30T15:26:42.000Z","93.05","45"
"2021-09-30T15:26:42.000Z","93.72","46"
"2021-09-30T15:26:42.000Z","93.33","47"
"2021-09-30T15:26:42.000Z","87.95","5"
"2021-09-30T15:26:42.000Z","86.93","6"
"2021-09-30T15:26:42.000Z","87.05","7"
"2021-09-30T15:26:42.000Z","88.2","8"
"2021-09-30T15:26:42.000Z","88.59","9"
"2021-09-30T15:27:26.000Z","89.7","0"
"2021-09-30T15:27:26.000Z","88.12","1"
"2021-09-30T15:27:26.000Z","90.09","10"
"2021-09-30T15:27:26.000Z","89.63","11"
"2021-09-30T15:27:26.000Z","89.34","12"
"2021-09-30T15:27:26.000Z","89.93","13"
"2021-09-30T15:27:26.000Z","89.26","14"
"2021-09-30T15:27:26.000Z","87.62","15"
"2021-09-30T15:27:26.000Z","90.82","16"
"2021-09-30T15:27:26.000Z","90.54","17"
"2021-09-30T15:27:26.000Z","90.89","18"
"2021-09-30T15:27:26.000Z","91.04","19"
"2021-09-30T15:27:26.000Z","90.56","2"
"2021-09-30T15:27:26.000Z","91.8","20"
"2021-09-30T15:27:26.000Z","89.92","21"
"2021-09-30T15:27:26.000Z","90.6","22"
"2021-09-30T15:27:26.000Z","90.55","23"
"2021-09-30T15:27:26.000Z","94.04","24"
"2021-09-30T15:27:26.000Z","93.29","25"
"2021-09-30T15:27:26.000Z","92.89","26"
"2021-09-30T15:27:26.000Z","92.16","27"
"2021-09-30T15:27:26.000Z","92.84","28"
"2021-09-30T15:27:26.000Z","91.99","29"
"2021-09-30T15:27:26.000Z","88.81","3"
"2021-09-30T15:27:26.000Z","92.21","30"
"2021-09-30T15:27:26.000Z","91.03","31"
"2021-09-30T15:27:26.000Z","94.22","32"
"2021-09-30T15:27:26.000Z","92.66","33"
"2021-09-30T15:27:26.000Z","95.07","34"
"2021-09-30T15:27:26.000Z","94.17","35"
"2021-09-30T15:27:26.000Z","96.25","36"
"2021-09-30T15:27:26.000Z","88.74","37"
"2021-09-30T15:27:26.000Z","93.08","38"
"2021-09-30T15:27:26.000Z","93.6","39"
"2021-09-30T15:27:26.000Z","87.61","4"
"2021-09-30T15:27:26.000Z","94.2","40"
"2021-09-30T15:27:26.000Z","92.58","41"
"2021-09-30T15:27:26.000Z","94.78","42"
"2021-09-30T15:27:26.000Z","95.65","43"
"2021-09-30T15:27:26.000Z","93.56","44"
"2021-09-30T15:27:26.000Z","93.94","45"
"2021-09-30T15:27:26.000Z","94.5","46"
"2021-09-30T15:27:26.000Z","94.23","47"
"2021-09-30T15:27:26.000Z","89.37","5"
"2021-09-30T15:27:26.000Z","88.55","6"
"2021-09-30T15:27:26.000Z","88.65","7"
"2021-09-30T15:27:26.000Z","89.65","8"
"2021-09-30T15:27:26.000Z","90.01","9"
"2021-09-30T15:28:10.000Z","90.98","0"
"2021-09-30T15:28:10.000Z","89.38","1"
"2021-09-30T15:28:10.000Z","91.29","10"
"2021-09-30T15:28:10.000Z","90.89","11"
"2021-09-30T15:28:10.000Z","90.61","12"
"2021-09-30T15:28:10.000Z","91.07","13"
"2021-09-30T15:28:10.000Z","90.61","14"
"2021-09-30T15:28:10.000Z","88.84","15"
"2021-09-30T15:28:10.000Z","91.88","16"
"2021-09-30T15:28:10.000Z","91.67","17"
"2021-09-30T15:28:10.000Z","92.22","18"
"2021-09-30T15:28:10.000Z","92.23","19"
"2021-09-30T15:28:10.000Z","91.88","2"
"2021-09-30T15:28:10.000Z","93.12","20"
"2021-09-30T15:28:10.000Z","91.27","21"
"2021-09-30T15:28:10.000Z","91.96","22"
"2021-09-30T15:28:10.000Z","91.85","23"
"2021-09-30T15:28:10.000Z","95.01","24"
"2021-09-30T15:28:10.000Z","94.34","25"
"2021-09-30T15:28:10.000Z","93.93","26"
"2021-09-30T15:28:10.000Z","93.41","27"
"2021-09-30T15:28:10.000Z","93.97","28"
"2021-09-30T15:28:10.000Z","93.09","29"
"2021-09-30T15:28:10.000Z","90.16","3"
"2021-09-30T15:28:10.000Z","93.48","30"
"2021-09-30T15:28:10.000Z","92.07","31"
"2021-09-30T15:28:10.000Z","95.24","32"
"2021-09-30T15:28:10.000Z","93.67","33"
"2021-09-30T15:28:10.000Z","96.18","34"
"2021-09-30T15:28:10.000Z","94.93","35"
"2021-09-30T15:28:10.000Z","97.27","36"
"2021-09-30T15:28:10.000Z","89.91","37"
"2021-09-30T15:28:10.000Z","94.08","38"
"2021-09-30T15:28:10.000Z","94.58","39"
"2021-09-30T15:28:10.000Z","89.06","4"
"2021-09-30T15:28:10.000Z","94.84","40"
"2021-09-30T15:28:10.000Z","93.15","41"
"2021-09-30T15:28:10.000Z","95.47","42"
"2021-09-30T15:28:10.000Z","96.24","43"
"2021-09-30T15:28:10.000Z","94.24","44"
"2021-09-30T15:28:10.000Z","94.52","45"
"2021-09-30T15:28:10.000Z","95.11","46"
"2021-09-30T15:28:10.000Z","95","47"
"2021-09-30T15:28:10.000Z","90.69","5"
"2021-09-30T15:28:10.000Z","89.83","6"
"2021-09-30T15:28:10.000Z","89.95","7"
"2021-09-30T15:28:10.000Z","90.75","8"
"2021-09-30T15:28:10.000Z","91.3","9"
"2021-09-30T15:28:54.000Z","91.93","0"
"2021-09-30T15:28:54.000Z","90.56","1"
"2021-09-30T15:28:54.000Z","92.39","10"
"2021-09-30T15:28:54.000Z","92.01","11"
"2021-09-30T15:28:54.000Z","91.64","12"
"2021-09-30T15:28:54.000Z","92.09","13"
"2021-09-30T15:28:54.000Z","91.7","14"
"2021-09-30T15:28:54.000Z","89.99","15"
"2021-09-30T15:28:54.000Z","92.9","16"
"2021-09-30T15:28:54.000Z","92.67","17"
"2021-09-30T15:28:54.000Z","93.27","18"
"2021-09-30T15:28:54.000Z","93.37","19"
"2021-09-30T15:28:54.000Z","92.91","2"
"2021-09-30T15:28:54.000Z","94.02","20"
"2021-09-30T15:28:54.000Z","92.43","21"
"2021-09-30T15:28:54.000Z","92.9","22"
"2021-09-30T15:28:54.000Z","92.8","23"
"2021-09-30T15:28:54.000Z","95.98","24"
"2021-09-30T15:28:54.000Z","95.27","25"
"2021-09-30T15:28:54.000Z","95.05","26"
"2021-09-30T15:28:54.000Z","94.3","27"
"2021-09-30T15:28:54.000Z","95.09","28"
"2021-09-30T15:28:54.000Z","94.04","29"
"2021-09-30T15:28:54.000Z","91.18","3"
"2021-09-30T15:28:54.000Z","94.44","30"
"2021-09-30T15:28:54.000Z","93.11","31"
"2021-09-30T15:28:54.000Z","95.92","32"
"2021-09-30T15:28:54.000Z","94.44","33"
"2021-09-30T15:28:54.000Z","96.9","34"
"2021-09-30T15:28:54.000Z","95.85","35"
"2021-09-30T15:28:54.000Z","97.87","36"
"2021-09-30T15:28:54.000Z","90.64","37"
"2021-09-30T15:28:54.000Z","94.79","38"
"2021-09-30T15:28:54.000Z","95.31","39"
"2021-09-30T15:28:54.000Z","90.19","4"
"2021-09-30T15:28:54.000Z","95.45","40"
"2021-09-30T15:28:54.000Z","93.69","41"
"2021-09-30T15:28:54.000Z","96.15","42"
"2021-09-30T15:28:54.000Z","96.74","43"
"2021-09-30T15:28:54.000Z","94.8","44"
"2021-09-30T15:28:54.000Z","95.2","45"
"2021-09-30T15:28:54.000Z","95.6","46"
"2021-09-30T15:28:54.000Z","95.57","47"
"2021-09-30T15:28:54.000Z","91.85","5"
"2021-09-30T15:28:54.000Z","90.96","6"
"2021-09-30T15:28:54.000Z","91.1","7"
"2021-09-30T15:28:54.000Z","91.75","8"
"2021-09-30T15:28:54.000Z","92.34","9"
"2021-09-30T15:29:38.000Z","92.82","0"
"2021-09-30T15:29:38.000Z","91.51","1"
"2021-09-30T15:29:38.000Z","93.18","10"
"2021-09-30T15:29:38.000Z","92.9","11"
"2021-09-30T15:29:38.000Z","92.55","12"
"2021-09-30T15:29:38.000Z","93","13"
"2021-09-30T15:29:38.000Z","92.73","14"
"2021-09-30T15:29:38.000Z","90.98","15"
"2021-09-30T15:29:38.000Z","93.88","16"
"2021-09-30T15:29:38.000Z","93.52","17"
"2021-09-30T15:29:38.000Z","94.14","18"
"2021-09-30T15:29:38.000Z","94.23","19"
"2021-09-30T15:29:38.000Z","93.79","2"
"2021-09-30T15:29:38.000Z","95.13","20"
"2021-09-30T15:29:38.000Z","93.43","21"
"2021-09-30T15:29:38.000Z","93.87","22"
"2021-09-30T15:29:38.000Z","93.6","23"
"2021-09-30T15:29:38.000Z","96.74","24"
"2021-09-30T15:29:38.000Z","96.15","25"
"2021-09-30T15:29:38.000Z","95.76","26"
"2021-09-30T15:29:38.000Z","95.16","27"
"2021-09-30T15:29:38.000Z","95.95","28"
"2021-09-30T15:29:38.000Z","94.89","29"
"2021-09-30T15:29:38.000Z","92.16","3"
"2021-09-30T15:29:38.000Z","95.34","30"
"2021-09-30T15:29:38.000Z","94.03","31"
"2021-09-30T15:29:38.000Z","96.68","32"
"2021-09-30T15:29:38.000Z","95.15","33"
"2021-09-30T15:29:38.000Z","97.6","34"
"2021-09-30T15:29:38.000Z","96.44","35"
"2021-09-30T15:29:38.000Z","98.56","36"
"2021-09-30T15:29:38.000Z","91.06","37"
"2021-09-30T15:29:38.000Z","95.55","38"
"2021-09-30T15:29:38.000Z","96.07","39"
"2021-09-30T15:29:38.000Z","91.24","4"
"2021-09-30T15:29:38.000Z","95.95","40"
"2021-09-30T15:29:38.000Z","94.22","41"
"2021-09-30T15:29:38.000Z","96.67","42"
"2021-09-30T15:29:38.000Z","97.17","43"
"2021-09-30T15:29:38.000Z","95.26","44"
"2021-09-30T15:29:38.000Z","95.71","45"
"2021-09-30T15:29:38.000Z","95.94","46"
"2021-09-30T15:29:38.000Z","96.12","47"
"2021-09-30T15:29:38.000Z","92.71","5"
"2021-09-30T15:29:38.000Z","91.94","6"
"2021-09-30T15:29:38.000Z","92.05","7"
"2021-09-30T15:29:38.000Z","92.56","8"
"2021-09-30T15:29:38.000Z","93.18","9"
"2021-09-30T15:30:23.000Z","93.59","0"
"2021-09-30T15:30:23.000Z","92.32","1"
"2021-09-30T15:30:23.000Z","94.08","10"
"2021-09-30T15:30:23.000Z","93.7","11"
"2021-09-30T15:30:23.000Z","93.32","12"
"2021-09-30T15:30:23.000Z","93.88","13"
"2021-09-30T15:30:23.000Z","93.5","14"
"2021-09-30T15:30:23.000Z","91.78","15"
"2021-09-30T15:30:23.000Z","94.51","16"
"2021-09-30T15:30:23.000Z","94.22","17"
"2021-09-30T15:30:23.000Z","94.96","18"
"2021-09-30T15:30:23.000Z","95.05","19"
"2021-09-30T15:30:23.000Z","94.58","2"
"2021-09-30T15:30:23.000Z","95.91","20"
"2021-09-30T15:30:23.000Z","94.35","21"
"2021-09-30T15:30:23.000Z","94.59","22"
"2021-09-30T15:30:23.000Z","94.39","23"
"2021-09-30T15:30:23.000Z","97.4","24"
"2021-09-30T15:30:23.000Z","96.9","25"
"2021-09-30T15:30:23.000Z","96.58","26"
"2021-09-30T15:30:23.000Z","95.78","27"
"2021-09-30T15:30:23.000Z","96.62","28"
"2021-09-30T15:30:23.000Z","95.57","29"
"2021-09-30T15:30:23.000Z","92.94","3"
"2021-09-30T15:30:23.000Z","96.14","30"
"2021-09-30T15:30:23.000Z","94.74","31"
"2021-09-30T15:30:23.000Z","97.23","32"
"2021-09-30T15:30:23.000Z","95.8","33"
"2021-09-30T15:30:23.000Z","98.25","34"
"2021-09-30T15:30:23.000Z","97.2","35"
"2021-09-30T15:30:23.000Z","99.19","36"
"2021-09-30T15:30:23.000Z","91.98","37"
"2021-09-30T15:30:23.000Z","96.19","38"
"2021-09-30T15:30:23.000Z","96.67","39"
"2021-09-30T15:30:23.000Z","92.07","4"
"2021-09-30T15:30:23.000Z","96.49","40"
"2021-09-30T15:30:23.000Z","94.62","41"
"2021-09-30T15:30:23.000Z","97.1","42"
"2021-09-30T15:30:23.000Z","97.49","43"
"2021-09-30T15:30:23.000Z","95.76","44"
"2021-09-30T15:30:23.000Z","96.13","45"
"2021-09-30T15:30:23.000Z","96.35","46"
"2021-09-30T15:30:23.000Z","96.6","47"
"2021-09-30T15:30:23.000Z","93.46","5"
"2021-09-30T15:30:23.000Z","92.82","6"
"2021-09-30T15:30:23.000Z","92.97","7"
"2021-09-30T15:30:23.000Z","93.37","8"
"2021-09-30T15:30:23.000Z","94.02","9"
"2021-09-30T15:31:07.000Z","94.23","0"
"2021-09-30T15:31:07.000Z","93.06","1"
"2021-09-30T15:31:07.000Z","94.7","10"
"2021-09-30T15:31:07.000Z","94.46","11"
"2021-09-30T15:31:07.000Z","94","12"
"2021-09-30T15:31:07.000Z","94.65","13"
"2021-09-30T15:31:07.000Z","94.26","14"
"2021-09-30T15:31:07.000Z","92.48","15"
"2021-09-30T15:31:07.000Z","95.1","16"
"2021-09-30T15:31:07.000Z","94.86","17"
"2021-09-30T15:31:07.000Z","95.73","18"
"2021-09-30T15:31:07.000Z","95.81","19"
"2021-09-30T15:31:07.000Z","95.31","2"
"2021-09-30T15:31:07.000Z","96.52","20"
"2021-09-30T15:31:07.000Z","95.16","21"
"2021-09-30T15:31:07.000Z","95.36","22"
"2021-09-30T15:31:07.000Z","95.16","23"
"2021-09-30T15:31:07.000Z","97.93","24"
"2021-09-30T15:31:07.000Z","97.45","25"
"2021-09-30T15:31:07.000Z","97.32","26"
"2021-09-30T15:31:07.000Z","96.56","27"
"2021-09-30T15:31:07.000Z","97.39","28"
"2021-09-30T15:31:07.000Z","96.19","29"
"2021-09-30T15:31:07.000Z","93.62","3"
"2021-09-30T15:31:07.000Z","96.77","30"
"2021-09-30T15:31:07.000Z","95.45","31"
"2021-09-30T15:31:07.000Z","97.81","32"
"2021-09-30T15:31:07.000Z","96.28","33"
"2021-09-30T15:31:07.000Z","98.8","34"
"2021-09-30T15:31:07.000Z","97.63","35"
"2021-09-30T15:31:07.000Z","99.59","36"
"2021-09-30T15:31:07.000Z","92.48","37"
"2021-09-30T15:31:07.000Z","96.65","38"
"2021-09-30T15:31:07.000Z","97.18","39"
"2021-09-30T15:31:07.000Z","92.96","4"
"2021-09-30T15:31:07.000Z","96.84","40"
"2021-09-30T15:31:07.000Z","95.04","41"
"2021-09-30T15:31:07.000Z","97.49","42"
"2021-09-30T15:31:07.000Z","97.94","43"
"2021-09-30T15:31:07.000Z","96.11","44"
"2021-09-30T15:31:07.000Z","96.54","45"
"2021-09-30T15:31:07.000Z","96.7","46"
"2021-09-30T15:31:07.000Z","96.99","47"
"2021-09-30T15:31:07.000Z","94.21","5"
"2021-09-30T15:31:07.000Z","93.5","6"
"2021-09-30T15:31:07.000Z","93.66","7"
"2021-09-30T15:31:07.000Z","94.14","8"
"2021-09-30T15:31:07.000Z","94.79","9"
"2021-09-30T15:31:51.000Z","95.02","0"
"2021-09-30T15:31:51.000Z","93.67","1"
"2021-09-30T15:31:51.000Z","95.33","10"
"2021-09-30T15:31:51.000Z","95.14","11"
"2021-09-30T15:31:51.000Z","94.75","12"
"2021-09-30T15:31:51.000Z","95.22","13"
"2021-09-30T15:31:51.000Z","95.02","14"
"2021-09-30T15:31:51.000Z","93.2","15"
"2021-09-30T15:31:51.000Z","95.69","16"
"2021-09-30T15:31:51.000Z","95.52","17"
"2021-09-30T15:31:51.000Z","96.3","18"
"2021-09-30T15:31:51.000Z","96.53","19"
"2021-09-30T15:31:51.000Z","96.02","2"
"2021-09-30T15:31:51.000Z","97.22","20"
"2021-09-30T15:31:51.000Z","95.88","21"
"2021-09-30T15:31:51.000Z","96.01","22"
"2021-09-30T15:31:51.000Z","95.92","23"
"2021-09-30T15:31:51.000Z","98.54","24"
"2021-09-30T15:31:51.000Z","98.03","25"
"2021-09-30T15:31:51.000Z","97.75","26"
"2021-09-30T15:31:51.000Z","97.06","27"
"2021-09-30T15:31:51.000Z","97.89","28"
"2021-09-30T15:31:51.000Z","96.73","29"
"2021-09-30T15:31:51.000Z","94.28","3"
"2021-09-30T15:31:51.000Z","97.4","30"
"2021-09-30T15:31:51.000Z","96.1","31"
"2021-09-30T15:31:51.000Z","98.36","32"
"2021-09-30T15:31:51.000Z","96.88","33"
"2021-09-30T15:31:51.000Z","99.27","34"
"2021-09-30T15:31:51.000Z","98.2","35"
"2021-09-30T15:31:51.000Z","100.07","36"
"2021-09-30T15:31:51.000Z","92.8","37"
"2021-09-30T15:31:51.000Z","97.18","38"
"2021-09-30T15:31:51.000Z","97.71","39"
"2021-09-30T15:31:51.000Z","93.6","4"
"2021-09-30T15:31:51.000Z","97.19","40"
"2021-09-30T15:31:51.000Z","95.51","41"
"2021-09-30T15:31:51.000Z","97.75","42"
"2021-09-30T15:31:51.000Z","98.25","43"
"2021-09-30T15:31:51.000Z","96.4","44"
"2021-09-30T15:31:51.000Z","96.93","45"
"2021-09-30T15:31:51.000Z","97.04","46"
"2021-09-30T15:31:51.000Z","97.42","47"
"2021-09-30T15:31:51.000Z","94.79","5"
"2021-09-30T15:31:51.000Z","94.07","6"
"2021-09-30T15:31:51.000Z","94.39","7"
"2021-09-30T15:31:51.000Z","94.66","8"
"2021-09-30T15:31:51.000Z","95.33","9"
"2021-09-30T15:32:35.000Z","95.5","0"
"2021-09-30T15:32:35.000Z","94.34","1"
"2021-09-30T15:32:35.000Z","95.85","10"
"2021-09-30T15:32:35.000Z","95.75","11"
"2021-09-30T15:32:35.000Z","95.36","12"
"2021-09-30T15:32:35.000Z","95.85","13"
"2021-09-30T15:32:35.000Z","95.61","14"
"2021-09-30T15:32:35.000Z","93.78","15"
"2021-09-30T15:32:35.000Z","96.39","16"
"2021-09-30T15:32:35.000Z","96.02","17"
"2021-09-30T15:32:35.000Z","96.81","18"
"2021-09-30T15:32:35.000Z","97.09","19"
"2021-09-30T15:32:35.000Z","96.56","2"
"2021-09-30T15:32:35.000Z","97.74","20"
"2021-09-30T15:32:35.000Z","96.44","21"
"2021-09-30T15:32:35.000Z","96.66","22"
"2021-09-30T15:32:35.000Z","96.27","23"
"2021-09-30T15:32:35.000Z","99.08","24"
"2021-09-30T15:32:35.000Z","98.66","25"
"2021-09-30T15:32:35.000Z","98.34","26"
"2021-09-30T15:32:35.000Z","97.74","27"
"2021-09-30T15:32:35.000Z","98.48","28"
"2021-09-30T15:32:35.000Z","97.41","29"
"2021-09-30T15:32:35.000Z","94.86","3"
"2021-09-30T15:32:35.000Z","97.92","30"
"2021-09-30T15:32:35.000Z","96.63","31"
"2021-09-30T15:32:35.000Z","98.83","32"
"2021-09-30T15:32:35.000Z","97.2","33"
"2021-09-30T15:32:35.000Z","99.62","34"
"2021-09-30T15:32:35.000Z","98.46","35"
"2021-09-30T15:32:35.000Z","100.58","36"
