"time","Presens_data.pH_value","position"
"2021-10-14T17:27:31.000Z","6.9","28"
"2021-10-14T17:27:31.000Z","6.91","29"
"2021-10-14T17:27:31.000Z","6.92","3"
"2021-10-14T17:27:31.000Z","6.91","30"
"2021-10-14T17:27:31.000Z","6.88","31"
"2021-10-14T17:27:31.000Z","6.85","32"
"2021-10-14T17:27:31.000Z","6.85","33"
"2021-10-14T17:27:31.000Z","6.83","34"
"2021-10-14T17:27:31.000Z","6.86","35"
"2021-10-14T17:27:31.000Z","6.84","36"
"2021-10-14T17:27:31.000Z","6.84","37"
"2021-10-14T17:27:31.000Z","6.87","38"
"2021-10-14T17:27:31.000Z","6.83","39"
"2021-10-14T17:27:31.000Z","6.91","4"
"2021-10-14T17:27:31.000Z","6.86","40"
"2021-10-14T17:27:31.000Z","6.85","41"
"2021-10-14T17:27:31.000Z","6.82","42"
"2021-10-14T17:27:31.000Z","6.86","43"
"2021-10-14T17:27:31.000Z","6.87","44"
"2021-10-14T17:27:31.000Z","6.85","45"
"2021-10-14T17:27:31.000Z","6.83","46"
"2021-10-14T17:27:31.000Z","6.86","47"
"2021-10-14T17:27:31.000Z","6.9","5"
"2021-10-14T17:27:31.000Z","6.9","6"
"2021-10-14T17:27:31.000Z","6.88","7"
"2021-10-14T17:27:31.000Z","6.92","8"
"2021-10-14T17:27:31.000Z","6.93","9"
"2021-10-14T17:28:15.000Z","6.89","0"
"2021-10-14T17:28:15.000Z","6.94","1"
"2021-10-14T17:28:15.000Z","6.95","10"
"2021-10-14T17:28:15.000Z","6.9","11"
"2021-10-14T17:28:15.000Z","6.93","12"
"2021-10-14T17:28:15.000Z","6.91","13"
"2021-10-14T17:28:15.000Z","6.9","14"
"2021-10-14T17:28:15.000Z","6.92","15"
"2021-10-14T17:28:15.000Z","6.95","16"
"2021-10-14T17:28:15.000Z","6.9","17"
"2021-10-14T17:28:15.000Z","6.89","18"
"2021-10-14T17:28:15.000Z","6.91","19"
"2021-10-14T17:28:15.000Z","6.93","2"
"2021-10-14T17:28:15.000Z","6.9","20"
"2021-10-14T17:28:15.000Z","6.88","21"
"2021-10-14T17:28:15.000Z","6.91","22"
"2021-10-14T17:28:15.000Z","6.89","23"
"2021-10-14T17:28:15.000Z","6.92","24"
"2021-10-14T17:28:15.000Z","6.9","25"
"2021-10-14T17:28:15.000Z","6.9","26"
"2021-10-14T17:28:15.000Z","6.92","27"
"2021-10-14T17:28:15.000Z","6.9","28"
"2021-10-14T17:28:15.000Z","6.91","29"
"2021-10-14T17:28:15.000Z","6.92","3"
"2021-10-14T17:28:15.000Z","6.91","30"
"2021-10-14T17:28:15.000Z","6.88","31"
"2021-10-14T17:28:15.000Z","6.9","32"
"2021-10-14T17:28:15.000Z","6.9","33"
"2021-10-14T17:28:15.000Z","6.89","34"
"2021-10-14T17:28:15.000Z","6.91","35"
"2021-10-14T17:28:15.000Z","6.88","36"
"2021-10-14T17:28:15.000Z","6.88","37"
"2021-10-14T17:28:15.000Z","6.92","38"
"2021-10-14T17:28:15.000Z","6.87","39"
"2021-10-14T17:28:15.000Z","6.91","4"
"2021-10-14T17:28:15.000Z","6.92","40"
"2021-10-14T17:28:15.000Z","6.9","41"
"2021-10-14T17:28:15.000Z","6.89","42"
"2021-10-14T17:28:15.000Z","6.87","43"
"2021-10-14T17:28:15.000Z","6.87","44"
"2021-10-14T17:28:15.000Z","6.9","45"
"2021-10-14T17:28:15.000Z","6.88","46"
"2021-10-14T17:28:15.000Z","6.87","47"
"2021-10-14T17:28:15.000Z","6.9","5"
"2021-10-14T17:28:15.000Z","6.9","6"
"2021-10-14T17:28:15.000Z","6.88","7"
"2021-10-14T17:28:15.000Z","6.92","8"
"2021-10-14T17:28:15.000Z","6.93","9"
"2021-10-14T17:28:59.000Z","6.9","0"
"2021-10-14T17:28:59.000Z","6.94","1"
"2021-10-14T17:28:59.000Z","6.95","10"
"2021-10-14T17:28:59.000Z","6.91","11"
"2021-10-14T17:28:59.000Z","6.93","12"
"2021-10-14T17:28:59.000Z","6.91","13"
"2021-10-14T17:28:59.000Z","6.91","14"
"2021-10-14T17:28:59.000Z","6.93","15"
"2021-10-14T17:28:59.000Z","6.95","16"
"2021-10-14T17:28:59.000Z","6.9","17"
"2021-10-14T17:28:59.000Z","6.89","18"
"2021-10-14T17:28:59.000Z","6.91","19"
"2021-10-14T17:28:59.000Z","6.94","2"
"2021-10-14T17:28:59.000Z","6.91","20"
"2021-10-14T17:28:59.000Z","6.89","21"
"2021-10-14T17:28:59.000Z","6.91","22"
"2021-10-14T17:28:59.000Z","6.89","23"
"2021-10-14T17:28:59.000Z","6.92","24"
"2021-10-14T17:28:59.000Z","6.9","25"
"2021-10-14T17:28:59.000Z","6.91","26"
"2021-10-14T17:28:59.000Z","6.92","27"
"2021-10-14T17:28:59.000Z","6.91","28"
"2021-10-14T17:28:59.000Z","6.92","29"
"2021-10-14T17:28:59.000Z","6.92","3"
"2021-10-14T17:28:59.000Z","6.91","30"
"2021-10-14T17:28:59.000Z","6.89","31"
"2021-10-14T17:28:59.000Z","6.92","32"
"2021-10-14T17:28:59.000Z","6.91","33"
"2021-10-14T17:28:59.000Z","6.91","34"
"2021-10-14T17:28:59.000Z","6.93","35"
"2021-10-14T17:28:59.000Z","6.9","36"
"2021-10-14T17:28:59.000Z","6.9","37"
"2021-10-14T17:28:59.000Z","6.94","38"
"2021-10-14T17:28:59.000Z","6.89","39"
"2021-10-14T17:28:59.000Z","6.92","4"
"2021-10-14T17:28:59.000Z","6.95","40"
"2021-10-14T17:28:59.000Z","6.92","41"
"2021-10-14T17:28:59.000Z","6.92","42"
"2021-10-14T17:28:59.000Z","6.87","43"
"2021-10-14T17:28:59.000Z","6.88","44"
"2021-10-14T17:28:59.000Z","6.92","45"
"2021-10-14T17:28:59.000Z","6.9","46"
"2021-10-14T17:28:59.000Z","6.88","47"
"2021-10-14T17:28:59.000Z","6.9","5"
"2021-10-14T17:28:59.000Z","6.9","6"
"2021-10-14T17:28:59.000Z","6.88","7"
"2021-10-14T17:28:59.000Z","6.92","8"
"2021-10-14T17:28:59.000Z","6.94","9"
"2021-10-14T17:29:44.000Z","6.89","0"
"2021-10-14T17:29:44.000Z","6.94","1"
"2021-10-14T17:29:44.000Z","6.96","10"
"2021-10-14T17:29:44.000Z","6.91","11"
"2021-10-14T17:29:44.000Z","6.93","12"
"2021-10-14T17:29:44.000Z","6.91","13"
"2021-10-14T17:29:44.000Z","6.91","14"
"2021-10-14T17:29:44.000Z","6.93","15"
"2021-10-14T17:29:44.000Z","6.96","16"
"2021-10-14T17:29:44.000Z","6.91","17"
"2021-10-14T17:29:44.000Z","6.89","18"
"2021-10-14T17:29:44.000Z","6.92","19"
"2021-10-14T17:29:44.000Z","6.94","2"
"2021-10-14T17:29:44.000Z","6.91","20"
"2021-10-14T17:29:44.000Z","6.89","21"
"2021-10-14T17:29:44.000Z","6.92","22"
"2021-10-14T17:29:44.000Z","6.89","23"
"2021-10-14T17:29:44.000Z","6.92","24"
"2021-10-14T17:29:44.000Z","6.91","25"
"2021-10-14T17:29:44.000Z","6.91","26"
"2021-10-14T17:29:44.000Z","6.92","27"
"2021-10-14T17:29:44.000Z","6.91","28"
"2021-10-14T17:29:44.000Z","6.92","29"
"2021-10-14T17:29:44.000Z","6.92","3"
"2021-10-14T17:29:44.000Z","6.92","30"
"2021-10-14T17:29:44.000Z","6.89","31"
"2021-10-14T17:29:44.000Z","6.93","32"
"2021-10-14T17:29:44.000Z","6.92","33"
"2021-10-14T17:29:44.000Z","6.93","34"
"2021-10-14T17:29:44.000Z","6.94","35"
"2021-10-14T17:29:44.000Z","6.91","36"
"2021-10-14T17:29:44.000Z","6.91","37"
"2021-10-14T17:29:44.000Z","6.96","38"
"2021-10-14T17:29:44.000Z","6.9","39"
"2021-10-14T17:29:44.000Z","6.92","4"
"2021-10-14T17:29:44.000Z","6.96","40"
"2021-10-14T17:29:44.000Z","6.94","41"
"2021-10-14T17:29:44.000Z","6.93","42"
"2021-10-14T17:29:44.000Z","6.88","43"
"2021-10-14T17:29:44.000Z","6.89","44"
"2021-10-14T17:29:44.000Z","6.94","45"
"2021-10-14T17:29:44.000Z","6.91","46"
"2021-10-14T17:29:44.000Z","6.88","47"
"2021-10-14T17:29:44.000Z","6.9","5"
"2021-10-14T17:29:44.000Z","6.91","6"
"2021-10-14T17:29:44.000Z","6.88","7"
"2021-10-14T17:29:44.000Z","6.92","8"
"2021-10-14T17:29:44.000Z","6.94","9"
"2021-10-14T17:30:28.000Z","6.9","0"
"2021-10-14T17:30:28.000Z","6.95","1"
"2021-10-14T17:30:28.000Z","6.96","10"
"2021-10-14T17:30:28.000Z","6.91","11"
"2021-10-14T17:30:28.000Z","6.93","12"
"2021-10-14T17:30:28.000Z","6.92","13"
"2021-10-14T17:30:28.000Z","6.91","14"
"2021-10-14T17:30:28.000Z","6.93","15"
"2021-10-14T17:30:28.000Z","6.96","16"
"2021-10-14T17:30:28.000Z","6.91","17"
"2021-10-14T17:30:28.000Z","6.9","18"
"2021-10-14T17:30:28.000Z","6.92","19"
"2021-10-14T17:30:28.000Z","6.94","2"
"2021-10-14T17:30:28.000Z","6.91","20"
"2021-10-14T17:30:28.000Z","6.89","21"
"2021-10-14T17:30:28.000Z","6.92","22"
"2021-10-14T17:30:28.000Z","6.89","23"
"2021-10-14T17:30:28.000Z","6.93","24"
"2021-10-14T17:30:28.000Z","6.91","25"
"2021-10-14T17:30:28.000Z","6.91","26"
"2021-10-14T17:30:28.000Z","6.93","27"
"2021-10-14T17:30:28.000Z","6.91","28"
"2021-10-14T17:30:28.000Z","6.92","29"
"2021-10-14T17:30:28.000Z","6.92","3"
"2021-10-14T17:30:28.000Z","6.92","30"
"2021-10-14T17:30:28.000Z","6.89","31"
"2021-10-14T17:30:28.000Z","6.94","32"
"2021-10-14T17:30:28.000Z","6.93","33"
"2021-10-14T17:30:28.000Z","6.93","34"
"2021-10-14T17:30:28.000Z","6.94","35"
"2021-10-14T17:30:28.000Z","6.91","36"
"2021-10-14T17:30:28.000Z","6.92","37"
"2021-10-14T17:30:28.000Z","6.96","38"
"2021-10-14T17:30:28.000Z","6.9","39"
"2021-10-14T17:30:28.000Z","6.92","4"
"2021-10-14T17:30:28.000Z","6.97","40"
"2021-10-14T17:30:28.000Z","6.94","41"
"2021-10-14T17:30:28.000Z","6.94","42"
"2021-10-14T17:30:28.000Z","6.89","43"
"2021-10-14T17:30:28.000Z","6.89","44"
"2021-10-14T17:30:28.000Z","6.95","45"
"2021-10-14T17:30:28.000Z","6.92","46"
"2021-10-14T17:30:28.000Z","6.89","47"
"2021-10-14T17:30:28.000Z","6.91","5"
"2021-10-14T17:30:28.000Z","6.91","6"
"2021-10-14T17:30:28.000Z","6.88","7"
"2021-10-14T17:30:28.000Z","6.92","8"
"2021-10-14T17:30:28.000Z","6.94","9"
"2021-10-14T17:31:12.000Z","6.9","0"
"2021-10-14T17:31:12.000Z","6.95","1"
"2021-10-14T17:31:12.000Z","6.96","10"
"2021-10-14T17:31:12.000Z","6.91","11"
"2021-10-14T17:31:12.000Z","6.94","12"
"2021-10-14T17:31:12.000Z","6.92","13"
"2021-10-14T17:31:12.000Z","6.91","14"
"2021-10-14T17:31:12.000Z","6.93","15"
"2021-10-14T17:31:12.000Z","6.96","16"
"2021-10-14T17:31:12.000Z","6.91","17"
"2021-10-14T17:31:12.000Z","6.9","18"
"2021-10-14T17:31:12.000Z","6.92","19"
"2021-10-14T17:31:12.000Z","6.94","2"
"2021-10-14T17:31:12.000Z","6.92","20"
"2021-10-14T17:31:12.000Z","6.89","21"
"2021-10-14T17:31:12.000Z","6.92","22"
"2021-10-14T17:31:12.000Z","6.9","23"
"2021-10-14T17:31:12.000Z","6.93","24"
"2021-10-14T17:31:12.000Z","6.91","25"
"2021-10-14T17:31:12.000Z","6.92","26"
"2021-10-14T17:31:12.000Z","6.93","27"
"2021-10-14T17:31:12.000Z","6.92","28"
"2021-10-14T17:31:12.000Z","6.92","29"
"2021-10-14T17:31:12.000Z","6.92","3"
"2021-10-14T17:31:12.000Z","6.92","30"
"2021-10-14T17:31:12.000Z","6.89","31"
"2021-10-14T17:31:12.000Z","6.95","32"
"2021-10-14T17:31:12.000Z","6.93","33"
"2021-10-14T17:31:12.000Z","6.94","34"
"2021-10-14T17:31:12.000Z","6.95","35"
"2021-10-14T17:31:12.000Z","6.92","36"
"2021-10-14T17:31:12.000Z","6.92","37"
"2021-10-14T17:31:12.000Z","6.97","38"
"2021-10-14T17:31:12.000Z","6.91","39"
"2021-10-14T17:31:12.000Z","6.92","4"
"2021-10-14T17:31:12.000Z","6.97","40"
"2021-10-14T17:31:12.000Z","6.95","41"
"2021-10-14T17:31:12.000Z","6.94","42"
"2021-10-14T17:31:12.000Z","6.89","43"
"2021-10-14T17:31:12.000Z","6.9","44"
"2021-10-14T17:31:12.000Z","6.96","45"
"2021-10-14T17:31:12.000Z","6.93","46"
"2021-10-14T17:31:12.000Z","6.89","47"
"2021-10-14T17:31:12.000Z","6.91","5"
"2021-10-14T17:31:12.000Z","6.91","6"
"2021-10-14T17:31:12.000Z","6.88","7"
"2021-10-14T17:31:12.000Z","6.93","8"
"2021-10-14T17:31:12.000Z","6.94","9"
"2021-10-14T17:31:56.000Z","6.9","0"
"2021-10-14T17:31:56.000Z","6.95","1"
"2021-10-14T17:31:56.000Z","6.96","10"
"2021-10-14T17:31:56.000Z","6.91","11"
"2021-10-14T17:31:56.000Z","6.94","12"
"2021-10-14T17:31:56.000Z","6.92","13"
"2021-10-14T17:31:56.000Z","6.91","14"
"2021-10-14T17:31:56.000Z","6.93","15"
"2021-10-14T17:31:56.000Z","6.97","16"
"2021-10-14T17:31:56.000Z","6.91","17"
"2021-10-14T17:31:56.000Z","6.9","18"
"2021-10-14T17:31:56.000Z","6.92","19"
"2021-10-14T17:31:56.000Z","6.94","2"
"2021-10-14T17:31:56.000Z","6.92","20"
"2021-10-14T17:31:56.000Z","6.9","21"
"2021-10-14T17:31:56.000Z","6.92","22"
"2021-10-14T17:31:56.000Z","6.9","23"
"2021-10-14T17:31:56.000Z","6.93","24"
"2021-10-14T17:31:56.000Z","6.91","25"
"2021-10-14T17:31:56.000Z","6.92","26"
"2021-10-14T17:31:56.000Z","6.93","27"
"2021-10-14T17:31:56.000Z","6.92","28"
"2021-10-14T17:31:56.000Z","6.93","29"
"2021-10-14T17:31:56.000Z","6.92","3"
"2021-10-14T17:31:56.000Z","6.92","30"
"2021-10-14T17:31:56.000Z","6.9","31"
"2021-10-14T17:31:56.000Z","6.95","32"
"2021-10-14T17:31:56.000Z","6.94","33"
"2021-10-14T17:31:56.000Z","6.94","34"
"2021-10-14T17:31:56.000Z","6.95","35"
"2021-10-14T17:31:56.000Z","6.92","36"
"2021-10-14T17:31:56.000Z","6.92","37"
"2021-10-14T17:31:56.000Z","6.97","38"
"2021-10-14T17:31:56.000Z","6.91","39"
"2021-10-14T17:31:56.000Z","6.92","4"
"2021-10-14T17:31:56.000Z","6.97","40"
"2021-10-14T17:31:56.000Z","6.95","41"
"2021-10-14T17:31:56.000Z","6.95","42"
"2021-10-14T17:31:56.000Z","6.89","43"
"2021-10-14T17:31:56.000Z","6.9","44"
"2021-10-14T17:31:56.000Z","6.96","45"
"2021-10-14T17:31:56.000Z","6.93","46"
"2021-10-14T17:31:56.000Z","6.9","47"
"2021-10-14T17:31:56.000Z","6.91","5"
"2021-10-14T17:31:56.000Z","6.91","6"
"2021-10-14T17:31:56.000Z","6.89","7"
"2021-10-14T17:31:56.000Z","6.93","8"
"2021-10-14T17:31:56.000Z","6.94","9"
"2021-10-14T17:32:40.000Z","6.9","0"
"2021-10-14T17:32:40.000Z","6.95","1"
"2021-10-14T17:32:40.000Z","6.96","10"
"2021-10-14T17:32:40.000Z","6.91","11"
"2021-10-14T17:32:40.000Z","6.94","12"
"2021-10-14T17:32:40.000Z","6.92","13"
"2021-10-14T17:32:40.000Z","6.91","14"
"2021-10-14T17:32:40.000Z","6.93","15"
"2021-10-14T17:32:40.000Z","6.97","16"
"2021-10-14T17:32:40.000Z","6.91","17"
"2021-10-14T17:32:40.000Z","6.9","18"
"2021-10-14T17:32:40.000Z","6.92","19"
"2021-10-14T17:32:40.000Z","6.94","2"
"2021-10-14T17:32:40.000Z","6.92","20"
"2021-10-14T17:32:40.000Z","6.9","21"
"2021-10-14T17:32:40.000Z","6.92","22"
"2021-10-14T17:32:40.000Z","6.9","23"
"2021-10-14T17:32:40.000Z","6.93","24"
"2021-10-14T17:32:40.000Z","6.92","25"
"2021-10-14T17:32:40.000Z","6.92","26"
"2021-10-14T17:32:40.000Z","6.93","27"
"2021-10-14T17:32:40.000Z","6.92","28"
"2021-10-14T17:32:40.000Z","6.93","29"
"2021-10-14T17:32:40.000Z","6.92","3"
"2021-10-14T17:32:40.000Z","6.92","30"
"2021-10-14T17:32:40.000Z","6.9","31"
"2021-10-14T17:32:40.000Z","6.95","32"
"2021-10-14T17:32:40.000Z","6.94","33"
"2021-10-14T17:32:40.000Z","6.95","34"
"2021-10-14T17:32:40.000Z","6.96","35"
"2021-10-14T17:32:40.000Z","6.93","36"
"2021-10-14T17:32:40.000Z","6.93","37"
"2021-10-14T17:32:40.000Z","6.97","38"
"2021-10-14T17:32:40.000Z","6.92","39"
"2021-10-14T17:32:40.000Z","6.92","4"
"2021-10-14T17:32:40.000Z","6.98","40"
"2021-10-14T17:32:40.000Z","6.96","41"
"2021-10-14T17:32:40.000Z","6.95","42"
"2021-10-14T17:32:40.000Z","6.9","43"
"2021-10-14T17:32:40.000Z","6.91","44"
"2021-10-14T17:32:40.000Z","6.96","45"
"2021-10-14T17:32:40.000Z","6.94","46"
"2021-10-14T17:32:40.000Z","6.9","47"
"2021-10-14T17:32:40.000Z","6.91","5"
"2021-10-14T17:32:40.000Z","6.91","6"
"2021-10-14T17:32:40.000Z","6.89","7"
"2021-10-14T17:32:40.000Z","6.93","8"
"2021-10-14T17:32:40.000Z","6.94","9"
"2021-10-14T17:33:24.000Z","6.9","0"
"2021-10-14T17:33:24.000Z","6.95","1"
"2021-10-14T17:33:24.000Z","6.96","10"
"2021-10-14T17:33:24.000Z","6.91","11"
"2021-10-14T17:33:24.000Z","6.94","12"
"2021-10-14T17:33:24.000Z","6.92","13"
"2021-10-14T17:33:24.000Z","6.91","14"
"2021-10-14T17:33:24.000Z","6.93","15"
"2021-10-14T17:33:24.000Z","6.97","16"
"2021-10-14T17:33:24.000Z","6.92","17"
"2021-10-14T17:33:24.000Z","6.9","18"
"2021-10-14T17:33:24.000Z","6.92","19"
"2021-10-14T17:33:24.000Z","6.94","2"
"2021-10-14T17:33:24.000Z","6.92","20"
"2021-10-14T17:33:24.000Z","6.9","21"
"2021-10-14T17:33:24.000Z","6.92","22"
"2021-10-14T17:33:24.000Z","6.9","23"
"2021-10-14T17:33:24.000Z","6.93","24"
"2021-10-14T17:33:24.000Z","6.92","25"
"2021-10-14T17:33:24.000Z","6.92","26"
"2021-10-14T17:33:24.000Z","6.94","27"
"2021-10-14T17:33:24.000Z","6.92","28"
"2021-10-14T17:33:24.000Z","6.93","29"
"2021-10-14T17:33:24.000Z","6.93","3"
"2021-10-14T17:33:24.000Z","6.92","30"
"2021-10-14T17:33:24.000Z","6.9","31"
"2021-10-14T17:33:24.000Z","6.95","32"
"2021-10-14T17:33:24.000Z","6.94","33"
"2021-10-14T17:33:24.000Z","6.95","34"
"2021-10-14T17:33:24.000Z","6.96","35"
"2021-10-14T17:33:24.000Z","6.93","36"
"2021-10-14T17:33:24.000Z","6.93","37"
"2021-10-14T17:33:24.000Z","6.98","38"
"2021-10-14T17:33:24.000Z","6.92","39"
"2021-10-14T17:33:24.000Z","6.92","4"
"2021-10-14T17:33:24.000Z","6.98","40"
"2021-10-14T17:33:24.000Z","6.96","41"
"2021-10-14T17:33:24.000Z","6.95","42"
"2021-10-14T17:33:24.000Z","6.9","43"
"2021-10-14T17:33:24.000Z","6.91","44"
"2021-10-14T17:33:24.000Z","6.97","45"
"2021-10-14T17:33:24.000Z","6.94","46"
"2021-10-14T17:33:24.000Z","6.9","47"
"2021-10-14T17:33:24.000Z","6.91","5"
"2021-10-14T17:33:24.000Z","6.91","6"
"2021-10-14T17:33:24.000Z","6.89","7"
"2021-10-14T17:33:24.000Z","6.93","8"
"2021-10-14T17:33:24.000Z","6.94","9"
"2021-10-14T17:34:09.000Z","6.9","0"
"2021-10-14T17:34:09.000Z","6.95","1"
"2021-10-14T17:34:09.000Z","6.96","10"
"2021-10-14T17:34:09.000Z","6.91","11"
"2021-10-14T17:34:09.000Z","6.94","12"
"2021-10-14T17:34:09.000Z","6.92","13"
"2021-10-14T17:34:09.000Z","6.91","14"
"2021-10-14T17:34:09.000Z","6.93","15"
"2021-10-14T17:34:09.000Z","6.98","16"
"2021-10-14T17:34:09.000Z","6.92","17"
"2021-10-14T17:34:09.000Z","6.9","18"
"2021-10-14T17:34:09.000Z","6.93","19"
"2021-10-14T17:34:09.000Z","6.94","2"
"2021-10-14T17:34:09.000Z","6.92","20"
"2021-10-14T17:34:09.000Z","6.9","21"
"2021-10-14T17:34:09.000Z","6.92","22"
"2021-10-14T17:34:09.000Z","6.9","23"
"2021-10-14T17:34:09.000Z","6.94","24"
"2021-10-14T17:34:09.000Z","6.92","25"
"2021-10-14T17:34:09.000Z","6.92","26"
"2021-10-14T17:34:09.000Z","6.94","27"
"2021-10-14T17:34:09.000Z","6.92","28"
"2021-10-14T17:34:09.000Z","6.93","29"
"2021-10-14T17:34:09.000Z","6.93","3"
"2021-10-14T17:34:09.000Z","6.92","30"
"2021-10-14T17:34:09.000Z","6.9","31"
"2021-10-14T17:34:09.000Z","6.96","32"
"2021-10-14T17:34:09.000Z","6.94","33"
"2021-10-14T17:34:09.000Z","6.95","34"
"2021-10-14T17:34:09.000Z","6.96","35"
"2021-10-14T17:34:09.000Z","6.93","36"
"2021-10-14T17:34:09.000Z","6.93","37"
"2021-10-14T17:34:09.000Z","6.98","38"
"2021-10-14T17:34:09.000Z","6.93","39"
"2021-10-14T17:34:09.000Z","6.92","4"
"2021-10-14T17:34:09.000Z","6.98","40"
"2021-10-14T17:34:09.000Z","6.96","41"
"2021-10-14T17:34:09.000Z","6.96","42"
"2021-10-14T17:34:09.000Z","6.9","43"
"2021-10-14T17:34:09.000Z","6.91","44"
"2021-10-14T17:34:09.000Z","6.97","45"
"2021-10-14T17:34:09.000Z","6.94","46"
"2021-10-14T17:34:09.000Z","6.91","47"
"2021-10-14T17:34:09.000Z","6.91","5"
"2021-10-14T17:34:09.000Z","6.91","6"
"2021-10-14T17:34:09.000Z","6.89","7"
"2021-10-14T17:34:09.000Z","6.93","8"
"2021-10-14T17:34:09.000Z","6.94","9"
"2021-10-14T17:34:53.000Z","6.88","0"
"2021-10-14T17:34:53.000Z","6.93","1"
"2021-10-14T17:34:53.000Z","6.94","10"
"2021-10-14T17:34:53.000Z","6.9","11"
"2021-10-14T17:34:53.000Z","6.92","12"
"2021-10-14T17:34:53.000Z","6.9","13"
"2021-10-14T17:34:53.000Z","6.89","14"
"2021-10-14T17:34:53.000Z","6.91","15"
"2021-10-14T17:34:53.000Z","6.96","16"
"2021-10-14T17:34:53.000Z","6.9","17"
"2021-10-14T17:34:53.000Z","6.89","18"
"2021-10-14T17:34:53.000Z","6.91","19"
"2021-10-14T17:34:53.000Z","6.91","2"
"2021-10-14T17:34:53.000Z","6.91","20"
"2021-10-14T17:34:53.000Z","6.89","21"
"2021-10-14T17:34:53.000Z","6.91","22"
"2021-10-14T17:34:53.000Z","6.89","23"
"2021-10-14T17:34:53.000Z","6.93","24"
"2021-10-14T17:34:53.000Z","6.92","25"
"2021-10-14T17:34:53.000Z","6.92","26"
"2021-10-14T17:34:53.000Z","6.93","27"
"2021-10-14T17:34:53.000Z","6.92","28"
"2021-10-14T17:34:53.000Z","6.93","29"
"2021-10-14T17:34:53.000Z","6.9","3"
"2021-10-14T17:34:53.000Z","6.92","30"
"2021-10-14T17:34:53.000Z","6.9","31"
"2021-10-14T17:34:53.000Z","6.96","32"
"2021-10-14T17:34:53.000Z","6.94","33"
"2021-10-14T17:34:53.000Z","6.96","34"
"2021-10-14T17:34:53.000Z","6.96","35"
"2021-10-14T17:34:53.000Z","6.93","36"
"2021-10-14T17:34:53.000Z","6.93","37"
"2021-10-14T17:34:53.000Z","6.98","38"
"2021-10-14T17:34:53.000Z","6.93","39"
"2021-10-14T17:34:53.000Z","6.89","4"
"2021-10-14T17:34:53.000Z","6.99","40"
"2021-10-14T17:34:53.000Z","6.97","41"
"2021-10-14T17:34:53.000Z","6.96","42"
"2021-10-14T17:34:53.000Z","6.9","43"
"2021-10-14T17:34:53.000Z","6.92","44"
"2021-10-14T17:34:53.000Z","6.97","45"
"2021-10-14T17:34:53.000Z","6.94","46"
"2021-10-14T17:34:53.000Z","6.91","47"
"2021-10-14T17:34:53.000Z","6.89","5"
"2021-10-14T17:34:53.000Z","6.89","6"
"2021-10-14T17:34:53.000Z","6.86","7"
"2021-10-14T17:34:53.000Z","6.9","8"
"2021-10-14T17:34:53.000Z","6.92","9"
"2021-10-14T17:35:37.000Z","6.86","0"
"2021-10-14T17:35:37.000Z","6.91","1"
"2021-10-14T17:35:37.000Z","6.92","10"
"2021-10-14T17:35:37.000Z","6.88","11"
"2021-10-14T17:35:37.000Z","6.9","12"
"2021-10-14T17:35:37.000Z","6.88","13"
"2021-10-14T17:35:37.000Z","6.88","14"
"2021-10-14T17:35:37.000Z","6.89","15"
"2021-10-14T17:35:37.000Z","6.93","16"
"2021-10-14T17:35:37.000Z","6.88","17"
"2021-10-14T17:35:37.000Z","6.87","18"
"2021-10-14T17:35:37.000Z","6.89","19"
"2021-10-14T17:35:37.000Z","6.9","2"
"2021-10-14T17:35:37.000Z","6.89","20"
"2021-10-14T17:35:37.000Z","6.86","21"
"2021-10-14T17:35:37.000Z","6.89","22"
"2021-10-14T17:35:37.000Z","6.87","23"
"2021-10-14T17:35:37.000Z","6.91","24"
"2021-10-14T17:35:37.000Z","6.89","25"
"2021-10-14T17:35:37.000Z","6.89","26"
"2021-10-14T17:35:37.000Z","6.9","27"
"2021-10-14T17:35:37.000Z","6.89","28"
"2021-10-14T17:35:37.000Z","6.9","29"
"2021-10-14T17:35:37.000Z","6.88","3"
"2021-10-14T17:35:37.000Z","6.9","30"
"2021-10-14T17:35:37.000Z","6.87","31"
"2021-10-14T17:35:37.000Z","6.94","32"
"2021-10-14T17:35:37.000Z","6.92","33"
"2021-10-14T17:35:37.000Z","6.93","34"
"2021-10-14T17:35:37.000Z","6.94","35"
"2021-10-14T17:35:37.000Z","6.91","36"
"2021-10-14T17:35:37.000Z","6.91","37"
"2021-10-14T17:35:37.000Z","6.96","38"
"2021-10-14T17:35:37.000Z","6.91","39"
"2021-10-14T17:35:37.000Z","6.87","4"
"2021-10-14T17:35:37.000Z","6.97","40"
"2021-10-14T17:35:37.000Z","6.95","41"
"2021-10-14T17:35:37.000Z","6.94","42"
"2021-10-14T17:35:37.000Z","6.89","43"
"2021-10-14T17:35:37.000Z","6.9","44"
"2021-10-14T17:35:37.000Z","6.96","45"
"2021-10-14T17:35:37.000Z","6.94","46"
"2021-10-14T17:35:37.000Z","6.9","47"
"2021-10-14T17:35:37.000Z","6.87","5"
"2021-10-14T17:35:37.000Z","6.87","6"
"2021-10-14T17:35:37.000Z","6.84","7"
"2021-10-14T17:35:37.000Z","6.89","8"
"2021-10-14T17:35:37.000Z","6.9","9"
"2021-10-14T17:36:21.000Z","6.85","0"
"2021-10-14T17:36:21.000Z","6.9","1"
"2021-10-14T17:36:21.000Z","6.91","10"
"2021-10-14T17:36:21.000Z","6.87","11"
